0-15490 press up
6620 steer 13272
6630 steer 7654
6640 steer 5378
6660 steer 23299
6670 steer 7583
6680 steer 12063
6690 steer 16116
6700 steer 21023
6710 steer 26997
6720 steer 34748
6730 steer 36312
6740 steer 36028
6750 steer 32828
6760 steer 26072
6770 steer 21236
6780 steer 19956
6790 steer 24650
6800 steer 40721
6810 steer 61131
6820 steer 65536
6840 steer 26072
6850 steer 26285
6860 steer 58429
6870 steer 34321
6880 steer 14978
6890 steer 1822
6900 steer 756
6910 steer 2960
6920 steer 13698
6930 steer 32970
6940 steer 53948
6950 steer 65536
6970 steer 52953
6980 steer 53451
6990 steer 54731
7000 steer 57220
7010 steer 55655
7020 steer 33823
7030 steer 17112
7040 steer 12347
7050 steer 18605
7060 steer 38801
7070 steer 62411
7080 steer 65536
7140 steer 52740
7150 steer 35103
7160 steer 28419
7170 steer 33183
7180 steer 48188
7190 steer 63762
7200 steer 65536
7250 steer 60775
7280 steer 61984
7290 steer 65536
7340 steer 63549
7350 steer 42784
7360 steer 16258
7370 steer 3529
7380 steer 4454
7390 steer 17681
7400 steer 48828
7410 steer 65536
7470 steer 52811
7480 steer 21948
7490 steer 0
7520 steer 5947
7530 steer 22516
7540 steer 54020
7550 steer 65536
7610 steer 54731
7620 steer 31050
7630 steer 11636
7640 steer 5663
7650 steer 14338
7660 steer 40010
7670 steer 63122
7680 steer 65536
7710 steer 45628
7720 steer 8436
7730 steer 0
7770 steer -3330
7780 steer 0
7970 steer 13272
7980 steer 34037
7990 steer 54873
8000 steer 65536
8030 steer 55940
8040 steer 29414
8050 steer 8792
8060 steer 0
8110 steer 2462
8120 steer 9147
8130 steer 19316
8140 steer 41290
8150 steer 62127
8160 steer 65536
8210 steer 54589
8220 steer 35886
8230 steer 25005
8240 steer 25219
8250 steer 37308
8260 steer 57504
8270 steer 65536
8340 steer 57717
8350 steer 40224
8360 steer 38304
8370 steer 50179
8380 steer 64402
8390 steer 65536
8440 steer 44562
8450 steer 28419
8460 steer 20952
8470 steer 28134
8480 steer 53095
8490 steer 65536
8730 steer 63122
8740 steer 49468
8750 steer 39157
8760 steer 37095
8770 steer 39655
8780 steer 43850
8790 steer 48046
8800 steer 54233
8810 steer 61913
8820 steer 65536
8910 steer 59975
8920 steer 65536
9200 steer 57151
9210 steer 65536
9230 steer 62767
9240 steer 40437
9250 steer 20810
9260 steer 3814
9270 steer 0
9290 steer 2889
9300 steer 17681
9310 steer 41433
9320 steer 60562
9330 steer 65536
9360 steer 56793
9370 steer 37379
9380 steer 12276
9390 steer 0
9470 steer 12134
9480 steer 29130
9490 steer 34463
9500 steer 20981
9510 steer 3671
9520 steer 0
9580 steer 13698
9590 steer 23228
9600 steer 32159
9610 steer 11992
9620 steer 0
9660 steer 2836
9670 steer 0
9790 steer -1818
9800 steer -5943
9810 steer -14974
9820 steer -28841
9830 steer -42139
9840 steer -50388
9850 steer -52806
9860 steer -52024
9870 steer -40717
9880 steer -19312
9890 steer 0
9940 steer -6227
9950 steer -24930
9960 steer -37588
9970 steer -40587
9980 steer -47188
9990 steer -25499
10000 steer -5018
10010 steer 0
10040 steer -3694
10050 steer 0
10170 steer -2387
10180 steer -12983
10190 steer -30121
10200 steer -44842
10210 steer -50388
10220 steer -50744
10230 steer -34957
10240 steer -2600
10250 steer 0
10260 steer 1272
10270 steer 0
10290 steer -2529
10300 steer -17747
10310 steer -35241
10320 steer -44557
10330 steer -46264
10340 steer -35028
10350 steer -11347
10360 steer 0
10450 steer -1462
10460 steer -17890
10470 steer -38086
10480 steer -48255
10490 steer -50033
10500 steer -44130
10510 steer -18885
10520 steer 0
10670 steer 8792
10680 steer 33326
10690 steer 61344
10700 steer 65536
10710 steer 59282
10720 steer 30908
10730 steer 7369
10740 steer 0
10770 steer -4452
10780 steer 0
10840 steer 1325
10850 steer 4667
10860 steer 14233
10870 steer 19251
10880 steer 36810
10890 steer 61202
10900 steer 65536
10970 steer 61914
10980 steer 65536
11060 steer 56460
11070 steer 65536
11230-11330 press down
11320 steer 64663
11330 steer 65536
11910 steer 61236
11920 steer 65536
12330 steer 56397
12340 steer 65536
12410 steer 57906
12420 steer 65536
12430 steer 56998
12440 steer 65536
12620 steer -3382
12630 steer -8360
12640 steer -15330
12650 steer -22583
12660 steer -30334
12670 steer -40148
12680 steer -51313
12690 steer -58211
12700 steer -65536
12790 steer -63047
12800 steer -45766
12810 steer -17178
12820 steer 0
12970 steer 3885
12980 steer 34179
12990 steer 56224
13000 steer 65536
13360 steer 57291
13370 steer 31477
13380 steer 0
13440 steer -3311
13450 steer -12129
13460 steer -34459
13470 steer -57997
13480 steer -65536
13580-13640 press down
13850 steer -58424
13860 steer -31117
13870 steer -4449
13880 steer 0
14010 steer -9106
14020 steer 0
14050 steer -1960
14060 steer -10920
14070 steer -27063
14080 steer -41784
14090 steer -55509
14100 steer -65536
14130 steer -8143
14140 steer 0
14150 steer -4538
14160 steer 0
14310 steer 13983
14320 steer 61558
14330 steer 65536
14340 steer 19387
14350 steer 0
14420 steer -5871
14430 steer -53162
14440 steer -65536
14460 steer -65393
14470 steer -13552
14480 steer -3071
14490 steer 0
14510 steer -4915
14520 steer 0
14580 steer 2605
14590 steer 18392
14600 steer 38019
14610 steer 0
14750 steer 2889
14760 steer 35957
14770 steer 50535
14780 steer 65536
15030 steer 56942
15040 steer 32401
15050 steer 0
15120 steer 19530
15130 steer 14054
15140 steer 0
15180 steer 59395
15190 steer 61771
15200 steer 61984
15210 steer 62340
15230 steer 58571
15240 steer 0
15300 steer 2442
15310 steer 0
15320 steer -43846
15330 steer -65536
15370 steer -7294
15380 steer -14334
15390 steer -63829
15400 steer -65536
