0-9080 press up
10860-10990 press down
10890 steer 62704
10900 steer 65536
10920 steer 61445
10930 steer 53700
10940 steer 57154
10950 steer 65536
10960 steer 63261
10970 steer 65422
10980 steer 65536
10990 steer 61392
11000 steer 64583
11010 steer 60715
11020 steer 65536
11040 steer 60498
11050 steer 65536
11070 steer 56253
11080 steer 54203
11090 steer 60891
11100 steer 57056
11110 steer 65422
11120 steer 61501
11130 steer 65536
11160 steer 60652
11170 steer 59895
11180 steer 65536
11190 steer 64928
11200 steer 65536
11210 steer 65241
11220 steer 65536
11230 steer 64573
11240 steer 65536
11280 steer 64841
11290 steer 65536
11320 steer 64701
11330 steer 65536
11360 steer 63892
11370 steer 63715
11380 steer 65536
11410 steer 56387
11420 steer 65478
11430 steer 65536
11440 steer 61235
11450 steer 65536
11460 steer 65384
11470 steer 65303
11480 steer 65536
11490 steer 65269
11500 steer 65477
11510 steer 62206
11520 steer 60168
11530 steer 65536
11540 steer 29653
11550 steer 0
11560 steer -53560
11570 steer -65536
11580 steer -57282
11590 steer -65536
11600 steer -57808
11610 steer -63964
11620 steer -65536
11650-11730 press down
11660 steer -65214
11670 steer -65479
11680 steer -61271
11690 steer -65513
11700 steer -65536
11710 steer -64601
11720 steer -65536
11730 steer -56638
11740 steer -65536
11780-12170 press up
11820 steer -64780
11830 steer -59900
11840 steer -65232
11850 steer -60483
11860 steer -50793
11870 steer -63885
11880 steer -65536
11970 steer -59358
11980 steer -65536
12000 steer -65220
12010 steer -65364
12020 steer -65536
12030 steer -62974
12040 steer -62622
12050 steer -65536
12080 steer -65237
12090 steer -65536
12120 steer -59282
12130 steer -65255
12140 steer -64381
12150 steer -65536
12200 steer -65311
12210 steer -65536
12210-21020 press up
12280 steer -5871
12290 steer -20075
12300 steer -40118
12310 steer -48895
12320 steer -58993
12330 steer -54912
12340 steer -52664
12350 steer -24225
12360 steer 0
12370 steer -65536
12380 steer -58784
12390 steer -65536
12420 steer 403
12430 steer -9966
12440 steer -41073
12450 steer -56329
12460 steer -65536
12490 steer -65349
12500 steer -65536
12530 steer -44756
12540 steer -14618
12550 steer 0
12560 steer -344
12570 steer -6415
12580 steer -7649
12590 steer -23940
12600 steer -16019
12610 steer -8773
12620 steer -10959
12630 steer -2284
12640 steer -18522
12650 steer -10280
12660 steer -9411
12670 steer -3639
12680 steer -17733
12690 steer -4191
12700 steer -4520
12710 steer -12627
12720 steer -33890
12730 steer -59265
12740 steer -65536
12750 steer -57611
12760 steer -65536
12770 steer -64616
12780 steer -65516
12790 steer -65536
12810 steer -65121
12820 steer -65536
12830 steer -64199
12840 steer -57068
12850 steer -65536
12880 steer -64264
12890 steer -64277
12900 steer -65536
12910 steer -58162
12920 steer -65536
12940 steer -63875
12950 steer -36521
12960 steer -1889
12970 steer 0
12980 steer -12285
12990 steer -26992
13000 steer -46690
13010 steer -49176
13020 steer -62586
13030 steer -65536
13050 steer -62048
13060 steer -55061
13070 steer -65536
13100 steer -63099
13110 steer -59611
13120 steer -61909
13130 steer -65536
13160 steer -61838
13170 steer -65536
13200 steer -62622
13210 steer -64989
13220 steer -65536
13270 steer -56374
13280 steer -60031
13290 steer -64784
13300 steer -65536
13310 steer -62939
13320 steer -65536
13370 steer -64601
13380 steer -63784
13390 steer -64542
13400 steer -62673
13410 steer -65536
13430 steer -65410
13440 steer -65488
13450 steer -52693
13460 steer -56649
13470 steer -65536
13480 steer -59406
13490 steer -62384
13500 steer -63694
13510 steer -65536
13520 steer -62419
13530 steer -63501
13540 steer -55748
13550 steer -62418
13560 steer -60905
13570 steer -58844
13580 steer -59698
13590 steer -58640
13600 steer -51110
13610 steer -54243
13620 steer -56825
13630 steer -50523
13640 steer -57277
13650 steer -65192
13660 steer -48190
13670 steer -48519
13680 steer -52152
13690 steer -65268
13700 steer -56258
13710 steer -50284
13720 steer -15970
13730 steer -1787
13740 steer 0
13860 steer 49042
13870 steer 65536
14370 steer 62980
14380 steer 0
15180 steer 3529
15190 steer 15263
15200 steer 11921
15210 steer 0
15270 steer 6374
15280 steer 21450
15290 steer 3387
15300 steer 0
15350 steer 26499
15360 steer 29343
15370 steer 969
15380 steer 0
15420 steer 17894
15430 steer 23512
15440 steer 0
15490 steer 14267
15500 steer 27921
15510 steer 8578
15520 steer 0
15550 steer 13627
15560 steer 25219
15570 steer 1254
15580 steer 0
15610 steer 6374
15620 steer 37592
15630 steer 18961
15640 steer 0
15670 steer 20027
15680 steer 28632
15690 steer 12418
15700 steer 0
15740 steer 24579
15750 steer 37308
15760 steer 33610
15770 steer 0
15790 steer 15050
15800 steer 50891
15810 steer 48828
15820 steer 5591
15830 steer 0
15840 steer 33397
15850 steer 62340
15860 steer 61415
15870 steer 14907
15880 steer 1090
15890 steer 6018
15900 steer 59424
15910 steer 65536
15930 steer 53166
15940 steer 0
16000 steer 7725
16010 steer 48971
16020 steer 9218
16030 steer 0
16080 steer -822
16090 steer -9996
16100 steer -28841
16110 steer 0
16150 steer -1605
16160 steer -25854
16170 steer -28201
16180 steer 0
16250 steer -16610
16260 steer -35597
16270 steer -35241
16280 steer 0
16320 steer -3525
16330 steer -34246
16340 steer -54228
16350 steer -52308
16360 steer -965
16370 steer 0
16510 steer -11489
16520 steer -29268
16530 steer -33606
16540 steer -19241
16550 steer 0
16570 steer -6298
16580 steer -40433
16590 steer -65536
16610 steer -36095
16620 steer -11347
16630 steer -64895
16640 steer -65536
16720 steer -10565
16730 steer -7009
16740 steer -41713
16750 steer -65536
16770 steer -55793
16780 steer -14690
16790 steer -9427
16800 steer -44273
16810 steer -34246
16820 steer -5445
16830 steer -63331
16840 steer -65536
16860 steer -48895
16870 steer 0
16880 steer -27845
16890 steer -65536
16930 steer -50033
16940 steer 0
16960 steer -58993
16970 steer -65536
17090 steer -29410
17100 steer 0
17110 steer -4591
17120 steer -41144
17130 steer -51455
17140 steer -9569
17150 steer 0
17170 steer -23579
17180 steer -65536
17190 steer -65393
17200 steer 0
17280 steer -6583
17290 steer -22583
17300 steer -13267
17310 steer 0
17330 steer -6938
17340 steer -47402
17350 steer -49322
17360 steer -2031
17370 steer 0
17390 steer -45624
17400 steer -52380
17410 steer -4307
17420 steer 0
17440 steer -7223
17450 steer -35526
17460 steer -19881
17470 steer 0
17490 steer 35815
17500 steer 65536
17630 steer 62663
17640 steer 65536
17690 steer 64117
17700 steer 58083
17710 steer 65536
17730 steer 60720
17740 steer 65536
17750 steer 41646
17760 steer 39655
17770 steer 52526
17780 steer 51602
17790 steer 61060
17800 steer 63620
17810 steer 65536
17820 steer 46126
17830 steer 0
17840 steer 26001
17850 steer 65536
17950 steer 13912
17960 steer 0
17970 steer 58642
17980 steer 62767
17990 steer 64899
18000 steer 64544
18010 steer 65536
18040 steer 10640
18050 steer 0
18060 steer 22303
18070 steer 62624
18080 steer 65536
18130 steer 18819
18140 steer 0
18150 steer 2747
18160 steer 65536
18240 steer 44348
18250 steer 23512
18260 steer 63335
18270 steer 64402
18280 steer 55761
18290 steer 65536
18320 steer 43495
18330 steer 0
18370 steer 35317
18380 steer 65536
18410 steer 0
18430 steer 37877
18440 steer 65536
18490 steer 40864
18500 steer 1040
18510 steer 0
18520 steer 20881
18530 steer 65536
18550 steer 57186
18560 steer 43779
18570 steer 0
18590 steer -58922
18600 steer -65536
18610 steer -53660
18620 steer 0
18630 steer -3020
18640 steer -41357
18650 steer -65536
18660 steer -64078
18670 steer -65536
19090 steer -57759
19100 steer -65536
19110 steer -3027
19120 steer 0
19270 steer -35383
19280 steer -48255
19290 steer 0
19330 steer -9427
19340 steer -18245
19350 steer -63189
19360 steer -65536
19380 steer -8574
19390 steer 0
19420 steer -21943
19430 steer -65536
19450 steer -42779
19460 steer 0
19500 steer -28699
19510 steer -48397
19520 steer -22654
19530 steer 0
19550 steer -7436
19560 steer -54726
19570 steer -29054
19580 steer 0
19710 steer -19027
19720 steer -48611
19730 steer -13623
19740 steer 0
19780 steer -4591
19790 steer -52664
19800 steer -34246
19810 steer 0
19830 steer 2414
19840 steer 0
20020 steer -3740
20030 steer 0
20940 steer -4663
20950 steer -19596
20960 steer -39224
20970 steer -45979
20980 steer -61055
20990 steer -65536
