0-10830 press up
1890 steer -1249
1900 steer -4805
1910 steer -14334
1920 steer -29054
1930 steer -34672
1940 steer -55935
1950 steer -63260
1960 steer -65536
2180 steer -62904
2190 steer -42424
2200 steer -27561
2210 steer -11845
2220 steer 2605
2230 steer 15547
2240 steer 28419
2250 steer 47193
2260 steer 60918
2270 steer 65536
2330 steer 55086
2340 steer 31121
2350 steer 23228
2360 steer 0
4530 steer 5943
4540 steer 0
4820 steer 9762
4830 steer 0
4850 steer -4716
4860 steer 0
4970 steer -6441
4980 steer 0
5030 steer 4876
5040 steer 0
5200 steer -5730
5210 steer 0
6250 steer 6345
6260 steer 0
6840 steer 6116
6850 steer 0
7040 steer -965
7050 steer -1889
7060 steer -2742
7070 steer -3525
7080 steer -4094
7090 steer -4591
7100 steer -5231
7110 steer -7223
7120 steer -9427
7130 steer -12556
7140 steer -20094
7150 steer -22228
7160 steer -28912
7170 steer -35881
7180 steer -40999
7190 steer -48824
7200 steer -54371
7210 steer -59775
7220 steer -65536
7300 steer -56318
7310 steer -65536
7320 steer -61093
7330 steer -65536
7470 steer -57286
7480 steer -43419
7490 steer -42111
7500 steer -28024
7510 steer -7223
7520 steer -1178
7530 steer 0
7830 steer -6832
7840 steer 0
7930 steer 7796
7940 steer 15405
7950 steer 28277
7960 steer 37592
7970 steer 45913
7980 steer 57291
7990 steer 62909
8000 steer 65536
8210 steer 48828
8220 steer 42357
8230 steer 15192
8240 steer 4738
8250 steer 0
8370 steer 4027
8380 steer 12845
8390 steer 38944
8400 steer 45344
8410 steer 60420
8420 steer 65536
8450 steer 64118
8460 steer 61060
8470 steer 28845
8480 steer 21450
8490 steer 8080
8500 steer 0
8640-8810 press down
