0-10730 press up
310 steer 1183
320 steer 2181
330 steer 3752
340 steer 5092
350 steer 6291
360 steer 7238
370 steer 8698
380 steer 9251
390 steer 9661
400 steer 10064
410 steer 10431
420 steer 10814
440 steer 11549
450 steer 11930
460 steer 12375
470 steer 12822
480 steer 13624
490 steer 14049
500 steer 14428
510 steer 14833
520 steer 15802
530 steer 16276
540 steer 16670
550 steer 16982
560 steer 17250
570 steer 17503
580 steer 17793
610 steer 17589
620 steer 16289
630 steer 13624
640 steer 7680
650 steer 5323
660 steer 3363
670 steer 1825
680 steer 0
750 steer 1163
760 steer 3066
770 steer 4971
780 steer 9848
790 steer 12768
800 steer 15790
810 steer 18319
820 steer 37387
830 steer 37771
840 steer 38565
850 steer 39555
860 steer 40403
870 steer 41667
890 steer 40769
900 steer 38351
910 steer 19789
920 steer 18034
930 steer 16205
940 steer 12532
950 steer 11188
960 steer 10256
970 steer 9951
990 steer 10261
1010 steer 10531
1030 steer 10799
1050 steer 10563
1060 steer 10229
1070 steer 8162
1080 steer 6896
1090 steer 5807
1100 steer 4851
1110 steer 2734
1120 steer 1694
1130 steer 704
1140 steer 0
1180 steer -10866
1190 steer -12188
1200 steer -14415
1210 steer -16910
1220 steer -19892
1230 steer -36529
1240 steer -38887
1250 steer -40929
1260 steer -42938
1270 steer -45098
1280 steer -48387
1290 steer -49530
1300 steer -50433
1310 steer -50993
1320 steer -48611
1330 steer -31817
1340 steer -29887
1350 steer -12894
1360 steer -8469
1370 steer -5588
1380 steer -2766
1390 steer 0
1660 steer -10679
1670 steer -14371
1680 steer -17036
1690 steer -20052
1700 steer -25733
1710 steer -27835
1720 steer -29531
1730 steer -30789
1740 steer -28808
1750 steer -25826
1760 steer -4253
1770 steer -2427
1780 steer 0
2120 steer -16748
2130 steer -17520
2140 steer -18784
2150 steer -20521
2160 steer -22264
2170 steer -25649
2180 steer -26839
2190 steer -27795
2200 steer -27466
2210 steer -25639
2220 steer -23135
2230 steer -5610
2240 steer -2137
2250 steer 0
2440 steer -13393
2450 steer -14197
2460 steer -15893
2470 steer -17891
2480 steer -21738
2490 steer -23425
2500 steer -24804
2510 steer -25952
2520 steer -26854
2530 steer -27549
2540 steer -27835
2550 steer -25634
2560 steer -23690
2570 steer -21087
2580 steer -18280
2590 steer -13331
2600 steer -11018
2610 steer -9081
2620 steer -5900
2630 steer -4089
2640 steer -2324
2650 steer 0
2740 steer -15249
2750 steer -15664
2760 steer -16928
2770 steer -18294
2780 steer -20386
2790 steer -21146
2800 steer -21765
2810 steer -22247
2820 steer -22985
2830 steer -23693
2840 steer -24408
2850 steer -24978
2860 steer -25772
2870 steer -25458
2880 steer -23943
2890 steer -21279
2900 steer -4157
2910 steer 0
3000 steer -9895
3010 steer -13442
3020 steer -14158
3030 steer -18294
3040 steer -21962
3050 steer -23304
3060 steer -24167
3080 steer -23135
3090 steer -18199
3100 steer 1504
3110 steer 0
3170 steer 1748
3180 steer 3592
3190 steer 5064
3200 steer 7220
3210 steer 7926
3220 steer 8501
3230 steer 8823
3240 steer 8149
3250 steer 4735
3260 steer 3137
3270 steer 1557
3280 steer 0
3310 steer -7193
3320 steer 0
3410 steer -11720
3420 steer -18066
3430 steer -22449
3440 steer -24381
3450 steer -25853
3460 steer -23233
3470 steer -746
3480 steer 0
3510 steer 11679
3520 steer 19765
3530 steer 25755
3540 steer 2419
3550 steer 4947
3560 steer 42473
3570 steer 28703
3580 steer 34711
3590 steer 19238
3600 steer 31209
3610 steer 30442
3620 steer 26971
3630 steer 46019
3640 steer 48615
3650 steer 44883
3660 steer 65536
3670 steer 46429
3680 steer 65259
3690 steer 54651
3700 steer 56764
3710 steer 49199
3720 steer 58772
3730 steer 61359
3740 steer 37633
3750 steer 59182
3760 steer 57481
3770 steer 57484
3780 steer 52751
3790 steer 45542
3800 steer 24206
3810 steer 22622
3820 steer 0
3980 steer 9550
3990 steer 18852
4000 steer 5388
4010 steer 13449
4020 steer 18380
4030 steer 8218
4040 steer -3020
4050 steer 1325
4060 steer -281
4070 steer 1607
4080 steer 1109
4090 steer 14899
4100 steer 0
4120 steer 23275
4130 steer 0
4300 steer 6753
4310 steer 0
4350 steer 461
4360 steer 6456
4370 steer 0
4400 steer 41211
4410 steer -5772
4420 steer 264
4430 steer 0
4440 steer 5093
4450 steer -6038
4460 steer -3030
4470 steer 6529
4480 steer -9321
4490 steer -3020
4500 steer 0
4510 steer -6153
4520 steer -7962
4530 steer -7537
4540 steer 4939
4550 steer 230
4560 steer -6581
4570 steer 0
4580 steer -3547
4590 steer -40256
4600 steer -61502
4610 steer -61703
4620 steer -61151
4630 steer -53787
4640 steer -62457
4650 steer -51913
4660 steer -53432
4670 steer -65339
4680 steer -53817
4690 steer -21862
4700 steer -40038
4710 steer -8057
4720 steer 8875
4730 steer 48310
4740 steer 36435
4750 steer 41329
4760 steer 65431
4770 steer 54631
4780 steer 64221
4790 steer 54162
4800 steer 60080
4810 steer 64700
4820 steer 52726
4830 steer 63367
4840 steer 64002
4850 steer 62537
4860 steer 63034
4870 steer 58675
4880 steer 43738
4890 steer 57232
4900 steer 48239
4910 steer 60275
4920 steer 54342
4930 steer 46126
4940 steer 57592
4950 steer 65536
4960 steer 62199
4970 steer 65536
4980 steer 58583
4990 steer 63171
5000 steer 44448
5010 steer 64378
5020 steer 46064
5030 steer -2825
5040 steer 8781
5050 steer -9267
5060 steer -22180
5070 steer -28820
5080 steer -16972
5090 steer -18100
5100 steer -18758
5110 steer 1433
5120 steer 0
5130 steer -5015
5140 steer 18530
5150 steer 38593
5160 steer 62121
5170 steer 62113
5180 steer 62438
5190 steer 65536
5200 steer 63976
5210 steer 49615
5220 steer 42962
5230 steer 55205
5240 steer 63338
5250 steer 65458
5260 steer 60487
5270 steer 65151
5280 steer 65536
5290 steer 61903
5300 steer 60544
5310 steer 45522
5320 steer 57616
5330 steer 59988
5340 steer 65536
5350 steer 58611
5360 steer 65536
5370 steer 48967
5380 steer 60441
5390 steer 65536
5400 steer 59688
5410 steer 41508
5420 steer 41170
5430 steer 23211
5440 steer 19811
5450 steer 1516
5460 steer 17656
5470 steer 3948
5480 steer 2493
5490 steer 2366
5500 steer 3820
5510 steer 2216
5520 steer 4007
5530 steer 4298
5540 steer 12166
5550 steer 5119
5560 steer 20727
5570 steer 13150
5580 steer 21021
5590 steer 23431
5600 steer 21092
5610 steer -1932
5620 steer 29511
5630 steer 17054
5640 steer 18769
5650 steer 27409
5660 steer 23003
5670 steer 36550
5680 steer 26158
5690 steer 20926
5700 steer 48301
5710 steer 55575
