0-3560 press up
250 steer -2316
260 steer -4165
270 steer -5516
280 steer -6796
290 steer -9000
300 steer -10209
310 steer -10565
320 steer -11205
330 steer -11987
340 steer -12201
350 steer -12485
390 steer -12556
430 steer -12485
460 steer -12414
470 steer -12485
560 steer -12556
610 steer -12485
640 steer -12556
670 steer -12485
690 steer -12556
700 steer -12485
740 steer -12556
880 steer -12414
890 steer -8574
910 steer -2885
920 steer 0
2240 steer -2031
2250 steer -5445
2260 steer -6227
2270 steer -4663
2280 steer -2102
2290 steer 0
2560 steer -2245
2570 steer -5445
2580 steer -11418
2590 steer -9640
2600 steer -7223
2610 steer 0
3300 steer 27565
3310 steer 49113
3320 steer 60846
3330 steer 65536
3500 steer 47335
3510 steer 31548
3520 steer 8152
3530 steer 0
3560 steer 7369
3560-4440 press down
3570 steer 23583
3580 steer 31477
3590 steer 58855
3600 steer 65536
4440-15340 press up
5400 steer 0
5460 steer 2178
5470 steer 6516
5480 steer 9432
5490 steer 9645
5500 steer 10072
5510 steer 10498
5520 steer 11067
5530 steer 11209
5540 steer 10925
5550 steer 0
5770 steer -894
5780 steer -5729
5790 steer -22725
5800 steer -34246
5810 steer -47727
5820 steer -58794
5830 steer -58993
5840 steer -33037
5850 steer 3276
5860 steer 0
5990 steer -8147
6000 steer -15401
6010 steer -22868
6020 steer -26210
6030 steer -18245
6040 steer -7080
6050 steer 0
6130 steer -3738
6140 steer -7934
6150 steer -24574
6160 steer -36379
6170 steer -41641
6180 steer -41855
6190 steer -15614
6200 steer 0
6380 steer -1320
6390 steer -11576
6400 steer -20876
6410 steer -28343
6420 steer -30832
6430 steer -23650
6440 steer -3169
6450 steer 0
6790 steer 898
6800 steer 2036
6810 steer -5048
6840 steer 3031
6860 steer 11067
6870 steer 24792
6880 steer 58784
6890 steer 65536
7550 steer 19956
7560 steer 39157
7570 steer 62127
7580 steer 65536
7960-8700 press down
9550 steer -2671
9560 steer -11276
9570 steer -20947
9580 steer -33250
9590 steer -53304
9600 steer -63900
9610 steer -65393
9620 steer -65536
9650 steer 45016
9660 steer 38398
9670 steer -58353
9680 steer -30050
9690 steer -822
9700 steer 0
9710 steer -1534
9720 steer -10209
9730 steer -35241
9740 steer -51668
9750 steer -65536
9760 steer -24581
9770 steer -51641
9780 steer 3561
9790 steer -37920
9800 steer -42495
9810 steer -20663
9820 steer 0
9880 steer 5520
9890 steer 37592
9900 steer 65536
10870 steer 63549
10880 steer 40793
10890 steer 16898
10900 steer 0
11220 steer 1965
11230 steer 7156
11240 steer 11992
11250 steer 15192
11260 steer 11849
11270 steer 6468
11280 steer 0
11830 steer -2671
11840 steer -10778
11850 steer -27205
11860 steer -36592
11870 steer -41926
11880 steer -42566
11890 steer -39032
11900 steer 0
12240 steer 1040
12250 steer 0
12390 steer 20952
12400 steer 43424
12410 steer 55086
12420 steer 59922
12430 steer 33255
12440 steer 7512
12450 steer 0
12580 steer -2224
12590 steer -13688
12600 steer -11987
12610 steer -17321
12620 steer -21516
12630 steer -23792
12640 steer -28557
12650 steer -42358
12660 steer -39224
12670 steer -43467
12680 steer -50262
12710 steer -43846
12720 steer -40006
12730 steer -10849
12740 steer 0
13430 steer 7512
13440 steer 29699
13450 steer 46553
13460 steer 60135
13470 steer 65536
13550 steer 54162
13560 steer 16685
13570 steer 0
14030 steer -1178
14040 steer -6369
14050 steer -17107
14060 steer -30406
14070 steer -39010
14080 steer -49606
14090 steer -59918
14100 steer -65536
15020 steer -63758
15030 steer -51313
15040 steer -27277
15050 steer -14974
15060 steer -6369
15070 steer -1534
15080 steer 0
