0-8890 press up
150 steer 827
160 steer 2676
180 steer 3174
200 steer -313
210 steer 4311
220 steer 4951
230 steer 6018
240 steer 7085
250 steer 7583
260 steer 7796
270 steer 7938
280 steer 8080
290 steer 8661
300 steer 6778
310 steer 8080
330 steer 607
340 steer 8080
390 steer 6382
400 steer 8080
410 steer 3003
420 steer 8080
460 steer 4687
470 steer 8080
480 steer 8009
530 steer 8080
550 steer 4449
560 steer 8080
580 steer 7891
590 steer 8080
650 steer 1028
660 steer 8080
760 steer 5206
770 steer 8009
780 steer 7938
800 steer 6445
810 steer 4667
820 steer 2391
830 steer 0
840 steer -4904
850 steer -8454
860 steer 0
870 steer -3443
880 steer 0
970 steer -2321
980 steer 0
1000 steer -6762
1010 steer 913
1020 steer -4504
1030 steer 49
1040 steer -5142
1050 steer 0
1060 steer -9792
1070 steer 0
1110 steer -4106
1120 steer 0
1250 steer -1820
1260 steer 0
1310 steer -558
1320 steer 0
1360 steer -3516
1370 steer 0
1410 steer 2663
1420 steer 0
1470 steer -2417
1480 steer 0
1550 steer -7062
1560 steer 0
1590 steer -4196
1600 steer 0
1660 steer 10
1670 steer 0
1680 steer -2885
1690 steer -9076
1700 steer -4876
1710 steer -4307
1720 steer -2031
1730 steer -6056
1740 steer 0
1770 steer -1482
1780 steer -4449
1790 steer 0
1860 steer 6489
1870 steer 0
1920 steer -2462
1930 steer 0
1970 steer -5910
1980 steer -2127
1990 steer -7184
2000 steer -33108
2010 steer -38939
2020 steer -54726
2030 steer -54733
2040 steer -63494
2050 steer -58949
2060 steer -57946
2070 steer -65536
2080 steer -57017
2090 steer -65536
2100 steer -60159
2110 steer -65536
2170 steer -63143
2180 steer -65536
2190 steer -63930
2200 steer -65536
2210 steer -64822
2220 steer -65536
2250 steer -64893
2260 steer -65536
2280 steer -55711
2290 steer -62633
2300 steer -65536
2420 steer -57541
2430 steer -65536
2460 steer -53615
2470 steer -65536
2550 steer -62431
2560 steer -62363
2570 steer -65536
2610 steer -63756
2620 steer -58021
2630 steer -65536
2730 steer -63136
2740 steer -65536
2900 steer -64496
2910 steer -59812
2920 steer -65536
2930 steer -56796
2940 steer -58411
2950 steer -65536
2980 steer -59553
2990 steer -65536
3040 steer -60290
3050 steer -64359
3060 steer -64133
3070 steer -65536
3240 steer 14552
3250 steer 24436
3260 steer 43281
3270 steer 62624
3280 steer 65536
3410 steer 60135
3420 steer 50037
3430 steer 21663
3440 steer 0
3480-3870 press down
3500 steer -10707
3510 steer -29908
3520 steer -65536
3540 steer -42779
3550 steer -13267
3560 steer 0
4570 steer -8147
4580 steer -20805
4590 steer -50388
4600 steer -65536
4680 steer -23152
4690 steer -6014
4700 steer 0
6160 steer -3667
6170 steer -7223
6180 steer -14192
6190 steer -24716
6200 steer -37446
6210 steer -45766
6220 steer -50886
6230 steer -56362
6240 steer -64042
6250 steer -65536
6270 steer -58406
6280 steer -65536
6320 steer -56860
6330 steer -46548
6340 steer -14334
6350 steer 0
6450 steer 5571
6460 steer 0
6480-6550 press down
7020 steer 969
7030 steer 20383
7040 steer 65536
7080 steer 62482
7090 steer 45273
7100 steer 23868
7110 steer 7725
7120 steer 2462
7130 steer 16472
7140 steer 42926
7150 steer 59851
7160 steer 65536
7350 steer 57989
7360 steer 65536
7440 steer 20027
7450 steer 0
7510 steer 1179
7520 steer 0
7550 steer 12276
7560 steer 44633
7570 steer 65536
8080 steer 64116
8090 steer 65536
8800 steer 40721
8810 steer 13983
8820 steer 0
