0-7080 press up
1830 steer -13552
1840 steer -17107
1850 steer -24589
1860 steer -20236
1870 steer -21516
1880 steer -21943
1890 steer -22085
1910 steer -29665
1920 steer -22228
1930 steer -31732
1940 steer -22370
1990 steer -34447
2000 steer -31087
2010 steer -29625
2020 steer -28059
2030 steer -29339
2040 steer -40544
2050 steer -23410
2060 steer -31229
2070 steer -31257
2080 steer -29420
2090 steer -32610
2230 steer -49047
2240 steer -32966
2250 steer -33321
2260 steer -33606
2270 steer -33961
2280 steer -42317
2290 steer -34175
2380 steer -34246
2390 steer -34843
2400 steer -34815
2410 steer -36066
2420 steer -37161
2430 steer -39792
2440 steer -41855
2450 steer -43633
2460 steer -41954
2470 steer -47544
2480 steer -49535
2490 steer -50531
2500 steer -59115
2510 steer -51668
2520 steer -57423
2530 steer -58259
2640 steer -51882
2660 steer -51811
2670 steer -50922
2680 steer -35563
2690 steer -29339
2700 steer -17747
2710 steer -9740
2720 steer 0
2890 steer 776
2900 steer -6440
2910 steer -14334
2920 steer -20805
2930 steer -38873
2940 steer -37944
2950 steer -46619
2960 steer -54228
2970 steer -58566
2980 steer -62478
2990 steer -50536
3030 steer -40613
3040 steer -50536
3050 steer -56513
3060 steer -50536
3080 steer -41868
3090 steer -53630
3100 steer -50536
3110 steer -54757
3120 steer -50536
3130 steer -48075
3140 steer -50536
3190 steer -52753
3200 steer -50536
3300 steer -46279
3310 steer -54787
3320 steer -54289
3330 steer -50536
3470 steer -44507
3480 steer 0
3490 steer 5378
3500 steer 380
3510 steer 0
3540 steer -8963
3550 steer 0
3570 steer -1534
3580 steer -5800
3590 steer -8762
3600 steer -3729
3610 steer -17821
3620 steer -30263
3630 steer -21542
3640 steer -12722
3650 steer -1082
3660 steer -1405
3720 steer 2749
3730 steer -1405
3740 steer -7942
3750 steer -1405
3770 steer 6025
3780 steer -1405
3810 steer -8716
3820 steer -1405
3900 steer 7454
3910 steer -1405
3990-4130 press down
4010 steer 5231
4020 steer -1405
4080 steer 8384
4090 steer -1405
4100 steer 8139
4110 steer -1405
4140 steer 668
4150 steer -1405
4230 steer -4308
4240 steer -1405
4300 steer 5579
4310 steer -1405
4400 steer 5771
4410 steer -1405
4510 steer -10544
4520 steer -1405
4550 steer -5300
4560 steer -1405
4630 steer -5786
4640 steer -1405
4710 steer -1146
4720 steer -1405
4730 steer -10246
4740 steer -1405
4770 steer -346
4780 steer -1405
4860 steer -4469
4870 steer -1405
4900 steer 7774
4910 steer -1405
4930 steer -7900
4940 steer -1405
4950 steer 1693
4960 steer -1405
5030 steer -204
5040 steer -1405
5070 steer 7474
5080 steer -1405
5090 steer 8322
5100 steer -1405
5190 steer 7279
5200 steer -1405
5230 steer 5805
5240 steer 11778
5250 steer 18605
5260 steer 28774
5270 steer 34890
5280 steer 43281
5290 steer 49824
5300 steer 53735
5310 steer 57789
5320 steer 58571
5330 steer 60135
5340 steer 60562
5360 steer 60491
5370 steer 59424
5380 steer 58286
5390 steer 47904
5400 steer 48434
5410 steer 24010
5420 steer 14765
5430 steer 4738
5440 steer 52
5450 steer 0
5470 steer -4699
5480 steer 0
5490 steer 9620
5500 steer 0
5540 steer -4445
5550 steer 0
5560 steer -2615
5570 steer 12342
5580 steer -6540
5590 steer 9636
5600 steer 0
5620 steer 5386
5630 steer 0
5640 steer 1641
5650 steer 9874
5660 steer 0
5710 steer 5264
5720 steer 0
5760 steer -4574
5770 steer 0
5810 steer -5490
5820 steer 1639
5830 steer 1621
5840 steer 5720
5850 steer 3634
5860 steer 3580
5870 steer 0
5920 steer -6468
5930 steer 8536
5940 steer 0
5950 steer -1462
5960 steer -4236
5970 steer -12627
5980 steer -15330
5990 steer -24432
6000 steer -30832
6010 steer -53645
6020 steer -47188
6030 steer -56931
6040 steer -62407
6050 steer -65536
6060 steer -62435
6070 steer -65536
6130 steer -55719
6140 steer -65536
6180 steer -56790
6190 steer -65536
6210 steer -60085
6220 steer -65536
6240 steer -58258
6250 steer -65536
6300 steer -63900
6310 steer -64891
6320 steer -52664
6330 steer -41144
6340 steer -22156
6350 steer -19532
6360 steer -3466
6370 steer 0
6400 steer 9649
6410 steer 0
6430 steer -8494
6440 steer 0
6620 steer 2580
6630 steer 0
6650 steer 5700
6660 steer 0
6680 steer 5560
6690 steer 9480
6700 steer 0
6710 steer -378
6720 steer 0
6850 steer -444
6860 steer 0
6870 steer 3289
6880 steer 9869
6890 steer 0
6960 steer -7952
6970 steer 0
6990 steer 5742
7000 steer 0
7020 steer 8531
7030 steer 0
7040 steer 8139
7050 steer 0
7070 steer -885
