0-2670 press up
4800 steer 0
4950 steer -592
4960 steer 0
5060 steer -8423
5070 steer 0
5080 steer -2429
5090 steer 0
5100 steer 1310
5110 steer 0
5120 steer -9874
5130 steer 0
5140 steer 1712
5150 steer -2247
5160 steer 0
5170 steer 6800
5180 steer 14907
5190 steer 29628
5190-5620 press down
5200 steer 35175
5210 steer 55726
5220 steer 62980
5230 steer 65536
5270 steer 57856
5280 steer 65532
5290 steer 65536
5360 steer 58073
5370 steer 41788
5380 steer 28419
5390 steer 6374
5400 steer 2534
5410 steer 0
5430 steer 2297
5440 steer 0
5490 steer 16330
5500 steer 0
5520 steer 6231
5530 steer 9858
5540 steer 24010
5550 steer 34961
5560 steer 46482
5570 steer 60206
5580 steer 65536
5620 steer 57458
5630 steer 65536
5680 steer 50251
5690 steer 35815
5700 steer 27992
5710 steer 13769
5720 steer 0
5850 steer -9890
5860 steer 0
5950 steer 5713
5960 steer 0
5970 steer 7541
5980 steer 0
6010 steer 3349
6020 steer 206
6030 steer 0
6080 steer 1767
6090 steer 0
6110 steer -3242
6120 steer 0
6170 steer 565
6180 steer 5761
6190 steer 0
6210 steer -3655
6220 steer 0
6270 steer 2990
6280 steer 0
6290 steer -5658
6300 steer 0
6320 steer 1114
6330 steer 0
6360 steer 3381
6370 steer 0
6380 steer 8679
6390 steer 0
6410 steer 8867
6420 steer 0
6470 steer 2359
6480 steer 0
6650 steer -2130
6660 steer 0
6910 steer -3564
6920 steer 0
7030 steer 10882
7040 steer 0
7080 steer 9648
7090 steer 0
7210 steer 1680
7220 steer 8720
7230 steer 21876
7240 steer 32614
7250 steer 40935
7260 steer 47050
7270 steer 52740
7280 steer 57931
7290 steer 63549
7300 steer 65536
7380 steer 65284
7390 steer 65536
7510 steer 56857
7520 steer 65536
7530 steer 57333
7540 steer 65536
7620 steer 59885
7630 steer 65536
7660 steer 58784
7670 steer 34037
7680 steer 5378
7690 steer 0
7740 steer -1107
7750 steer -5729
7760 steer -15543
7770 steer -35170
7780 steer -59491
7790 steer -65536
7840 steer -57689
7850 steer -65536
7890 steer -51384
7900 steer -24859
7910 steer 0
8140 steer -5516
8150 steer -29410
8160 steer -53517
8170 steer -65536
8210 steer -64398
8220 steer -52948
8230 steer -36592
8240 steer -16254
8250 steer -3382
8260 steer 0
8470 steer 5876
8480 steer 11707
8490 steer 14694
8500 steer 14978
8520 steer 15050
8530 steer 20952
8540 steer 34891
8550 steer 42499
8560 steer 52882
8570 steer 65536
8650 steer 55015
8660 steer 17041
8670 steer 0
8730 steer 13272
8740 steer 53237
8750 steer 60317
8760 steer 65536
8830 steer 57897
8840 steer 65536
9070 steer 58553
9080 steer 65536
9130 steer 55558
9140 steer 65536
9150 steer 63471
9160 steer 65536
9180-9870 press down
9400 steer 56124
9410 steer 65536
9670 steer 63200
9680 steer 65536
9840 steer 61273
9850 steer 42428
9860 steer 12916
9870 steer 0
9910 steer 4240
9920 steer 22801
9930 steer 46908
9940 steer 63975
9950 steer 65536
9980 steer 60853
9990 steer 65536
10000 press enter
10020 steer 55922
10020-10840 press down
10030 steer 56068
10040 steer 61979
10050 steer 65536
10080 steer 59912
10090 steer 57309
10100 steer 65536
10110 steer 62929
10120 steer 59730
10130 steer 65536
10140 steer 59091
10150 steer 65536
10170 steer 59818
10180 steer 65536
10200 steer 59234
10210 steer 65536
10280 steer 59129
10290 steer 65170
10300 steer 65536
10310 steer 56263
10320 steer 65536
10350 steer 56085
10360 steer 61062
10370 steer 65536
10390 steer 58846
10400 steer 65536
10410 steer 64557
10420 steer 56845
10430 steer 65536
10460 steer -65536
10480 steer -65241
10490 steer -63052
10500 steer -60706
10510 steer -65536
10540 steer -58200
10550 steer -65536
10570 steer -62192
10580 steer -65536
10600 steer -60548
10610 steer -58548
10620 steer -65536
10690 steer -60142
10700 steer -65536
10710 steer -59962
10720 steer -65536
10750 steer -63609
10760 steer -65536
10790 steer -64627
10800 steer -65536
10810 steer -62426
10820 steer -65536
10890 steer -65152
10900 steer -65536
10920 steer -58652
10930 steer -65536
10970 steer -61864
10980 steer -65536
11000 steer -56846
11010 steer -65536
11020 steer -52167
11030 steer -65536
11050 steer -58687
11060 steer -65536
11070 steer -64406
11080 steer -55677
11090 steer -58107
11100 steer -65536
11170 steer -61373
11180 steer -60855
11190 steer -65536
11210 steer -65333
11220 steer -56218
11230 steer -65536
11260 steer -61795
11270 steer -65134
11280 steer -65536
11290 steer -59705
11300 steer -62162
11310 steer -65536
11320 steer -61720
11330 steer -59076
11340 steer -65536
11370 steer -60125
11380 steer -65536
11390 press enter
11390 steer 0
11390-15090 press up
11720 steer -822
11730 steer -1320
11740 steer -1889
11750 steer 3474
11760 steer -2956
11800 steer -3454
11810 steer -5658
11820 steer -7507
11830 steer -8858
11840 steer -9000
11930 steer -8929
12030 steer -9000
12050 steer -8929
12070 steer -8858
12080 steer -6085
12090 steer -3596
12100 steer 0
12300 steer 3600
12310 steer 9787
12320 steer 12063
12330 steer 15547
12340 steer 18178
12350 steer 18392
12360 steer 20281
12370 steer 18392
12420 steer 21734
12430 steer 29912
12440 steer 36526
12450 steer 38801
12460 steer 40081
12470 steer 40579
12480 steer 40650
12490 steer 42855
12500 steer 50677
12510 steer 57931
12520 steer 62340
12530 steer 64473
12540 steer 65536
12620 steer 58412
12630 steer 65536
12640 steer 46482
12650 steer 14267
12660 steer 0
12700 steer 2107
12710 steer 17183
12720 steer 27779
12730 steer 32686
12740 steer 19316
12750 steer 3814
12760 steer 0
12880-12950 press down
13000 steer 3252
13010 steer 0
13130 steer -2508
13140 steer 0
13600 steer 5805
13610 steer 34535
13620 steer 62198
13630 steer 65536
13880 steer 61913
13890 steer 41575
13900 steer 9787
13910 steer 0
14040 steer -3880
14050 steer -26779
14060 steer -44913
14070 steer -62193
14080 steer -65536
14210 steer -46690
14220 steer -24503
14230 steer -3525
14240 steer -822
14260 steer -4094
14270 steer -14974
14280 steer -28557
14290 steer -36521
14300 steer -41570
14310 steer -38655
14320 steer -28628
14330 steer -13196
14340 steer -1818
14350 steer 0
14390 steer -15898
14400 steer -31330
14410 steer -42993
14420 steer -46264
14430 steer -42708
14440 steer -19454
14450 steer -680
14460 steer 0
14490 steer -25997
14500 steer -44984
14510 steer -56362
14520 steer -61269
14530 steer -56789
14540 steer -32823
14550 steer -12272
14560 steer 0
14580 steer -3667
14590 steer -12556
14600 steer -35241
14610 steer -39650
14620 steer -39864
14630 steer -21090
14640 steer -4876
14650 steer 0
14680 steer -2174
14690 steer -17036
14700 steer -27703
14710 steer -30974
14720 steer -27561
14730 steer -13409
14740 steer 0
14770 steer -11916
14780 steer -31401
14790 steer -41926
14800 steer -43490
14810 steer -34175
14820 steer -7151
14830 steer 0
14860 steer -1391
14870 steer -10352
14880 steer -23721
14890 steer -30619
14900 steer -28201
14910 steer -8645
14920 steer 0
14960 steer -19667
14970 steer -38512
14980 steer -48042
14990 steer -45482
15000 steer -24788
15010 steer -3809
15020 steer 0
