0-4050 press up
5550 steer 14390
5570 steer 18062
5580 steer 21404
5590 steer -19316
5600 steer 24027
5610 steer 25553
5630 steer 26173
5710 steer 25889
5720 steer 22357
5740 steer 16106
5760 steer 7186
5780 steer 0
5820 steer -5167
5840 steer -17834
5850 steer -32410
5870 steer -48245
5890 steer -61914
5900 steer -65536
6030 steer -52602
6040 steer -65536
6080 steer -51494
6090 steer -65536
6120 steer -17146
6130 steer -57572
6140 steer -65536
6220 steer -59687
6230 steer -26870
6240 steer -65536
6250 steer -14699
6260 steer -65536
6290 steer -3489
6300 steer -65536
6310 steer -55994
6320 steer -65536
6330 steer -18375
6340 steer -13532
6350 steer -65536
6370 steer -37080
6380 steer -65536
6400 steer -41700
6410 steer -65536
6520 steer -9586
6530 steer -65536
6560 steer -35373
6570 steer -65536
6720 steer -46208
6730 steer -19910
6740 steer -65536
6750 steer -20382
6760 steer -15343
6770 steer -65536
6860 steer -13862
6870 steer -65536
6950 steer -40767
6960 steer -65536
6970 steer -55735
6980 steer -65536
7030 steer -31010
7040 steer -65536
7060 steer -23203
7070 steer -65536
7180 steer -27732
7190 steer -65536
7210 steer -50004
7220 steer -25374
7230 steer -33029
7240 steer 0
7270 steer 3988
7290 steer 13864
7300 steer 24933
7320 steer 34906
7330 steer 47432
7340 steer 45116
7350 steer 54372
7370 steer 62866
7380 steer 65536
7390 steer 10370
7400 steer 65536
7470 steer 14378
7480 steer 65536
7490 steer 3376
7500 steer 65536
7570 steer 62994
7580 steer 65536
7600 steer 15491
7610 steer 26333
7620 steer 55557
7630 steer 65536
7680 steer 28163
7690 steer 5810
7700 steer 65536
7720 steer 39118
7730 steer 65536
7750 steer 42327
7760 steer 65536
7780 steer 19144
7790 steer 65536
7810 steer 22521
7820 steer 65536
7850 steer 33809
7860 steer 65536
7880 steer 17537
7890 steer 63407
7900 steer 48635
7910 steer 65536
7930 steer 39301
7940 steer 65536
7970 steer 22772
7980 steer 65536
7990 steer 59949
8000 steer 12030
8010 steer 65536
8020 steer 25050
8030 steer 65536
8100 steer 4154
8110 steer 65536
8140 steer 18330
8150 steer 65536
8190 steer 33193
8200 steer 65536
8240 steer 29770
8250 steer 65536
8270 steer 42753
8280 steer 65536
8350 steer 47786
8360 steer 51457
8370 steer 12026
8380 steer 65536
8430 steer 63666
8440 steer 59344
8450 steer 65536
8490 steer 23045
8500 steer 65536
8610 steer 60480
8620 steer 65536
8630 steer 1164
8640 steer 29119
8650 steer 65536
8670 steer 49812
8680 steer 29221
8690 steer 65536
8700 steer 9342
8710 steer 65536
8740 steer 1176
8750 steer 65536
8800 steer 52220
8810 steer 65536
8850 steer 21801
8860 steer 47652
8870 steer 65536
8930 steer 3665
8940 steer 50717
8950 steer 65536
8980 steer 42946
8990 steer 65536
9000 steer 6474
9010 steer 65536
9060 steer 41366
9070 steer 65536
9100 steer 14985
9110 steer 65536
9150 steer 49700
9160 steer 60016
9170 steer 22143
9180 steer 65536
9200 steer -248
9210 steer 42546
9220 steer 65536
9280 steer 24277
9290 steer 13768
9300 steer 65536
9310 steer 52076
9320 steer 65536
9430 steer 58176
9440 steer 65536
9550 steer 39271
9560 steer 65536
9620 steer 15628
9630 steer 65536
9650 steer 65376
9660 steer 65536
9690 steer 38233
9700 steer 65536
9730 steer 34882
9740 steer 65536
9750 steer 64877
9760 steer 20052
9770 steer 65536
9810 steer 11679
9820 steer 65536
9840 steer 3031
9850 steer 58499
9860 steer 65536
9880 steer 5456
9890 steer -22488
9900 steer -36990
9910 steer -58206
9920 steer -51517
9930 steer -65536
9940 steer -22606
9950 steer -65536
9960 steer -54739
9970 steer -65536
9970-11290 press up
10000 steer -49955
10010 steer -27152
10020 steer 31482
10030 steer 12578
10040 steer 49459
10050 steer 65536
10080 steer 35307
10090 steer 17691
10100 steer 65536
10150 steer 44595
10160 steer 65536
10190 steer -4959
10200 steer -31747
10210 steer -15467
10220 steer -57178
10230 steer -31508
10240 steer -34121
10250 steer -37041
10260 steer -38170
10280 steer -7638
10290 steer -38272
10300 steer -38528
10310 steer -38937
10320 steer -10072
10330 steer -39399
10350 steer -63829
10360 steer -27561
10370 steer 51716
10380 steer 44945
10390 steer 11405
10400 steer 25072
10410 steer -20507
10420 steer 4227
10430 steer -52172
10440 steer 0
10460 steer -31530
10470 steer 0
10480 steer -20313
10490 steer 0
10530 steer 57462
10540 steer 33601
10550 steer 8432
10560 steer 0
10570 steer 15066
10580 steer -30369
10590 steer -9702
10600 steer -41862
10610 steer -24896
10620 steer -33233
10630 steer -9881
10640 steer -31917
10650 steer 13674
10660 steer -32379
10670 steer -26537
10680 steer -13109
10690 steer -11897
10700 steer 6105
10710 steer 19490
10720 steer 61328
10730 steer 13767
10740 steer 49168
10750 steer -2295
10760 steer 62389
10770 steer 62194
10780 steer 59385
10790 steer 42986
10800 steer -4069
10810 steer 0
10820 steer 49026
10830 steer 0
10860 steer 9305
10870 steer 57981
10880 steer 56880
10890 steer 65536
10920 steer -57286
10930 steer 4180
10940 steer 16823
10950 steer 52598
10960 steer 30231
10970 steer 38914
10980 steer 54898
10990 steer 43589
11000 steer 45069
11010 steer 14908
11020 steer 45069
11030 steer -13567
11040 steer 3391
11050 steer 0
11060 steer -22488
11070 steer -30226
11080 steer -31814
11090 steer -36272
11100 steer -37041
11110 steer -63107
11120 steer 0
11140 steer -27245
11150 steer 21898
11160 steer 0
11170 steer -23359
11180 steer -3629
11190 steer -25249
11200 steer 41405
11210 steer -45960
11220 steer 65536
11240 steer 32187
11260 steer 40535
11270 steer 45785
