0-8350 press up
100 steer 1182
110 steer 2249
120 steer 3245
130 steer 4738
140 steer 6943
150 steer 8223
160 steer 8863
170 steer 11352
180 steer 12276
190 steer 13485
200 steer 13983
210 steer 14409
220 steer 14623
230 steer 14694
240 steer 14907
250 steer 15050
260 steer 15263
270 steer 15476
280 steer 16045
290 steer 16614
300 steer 17183
310 steer 17965
320 steer 18392
330 steer 18534
340 steer 18676
350 steer 18747
380 steer 18961
390 steer 19245
400 steer 19814
410 steer 20312
420 steer 21450
430 steer 21876
440 steer 22303
450 steer 22588
550 steer 22659
710 steer 22730
730 steer 22801
740 steer 22872
750 steer 23014
760 steer 23299
770 steer 23654
780 steer 23939
790 steer 24365
800 steer 24721
810 steer 24934
820 steer 25290
830 steer 25503
840 steer 25717
850 steer 25859
860 steer 25930
870 steer 26001
950 steer 26072
1030 steer 26143
1040 steer 26072
1110 steer 26143
1170 steer 26214
1180 steer 26285
1190 steer 26357
1200 steer 26499
1210 steer 26570
1230 steer 26641
1250 steer 26712
1280 steer 26783
1290 steer 31466
1300 steer 26854
1310 steer 26997
1320 steer 27210
1330 steer 31718
1340 steer 27423
1350 steer 27494
1370 steer 27565
1390 steer 27637
1410 steer 27708
1420 steer 27779
1430 steer 27850
1460 steer 27779
1640 steer 27708
1660 steer 27779
1670 steer 27850
1680 steer 27992
1690 steer 28277
1700 steer 28490
1710 steer 28774
1720 steer 28917
1730 steer 28988
1750 steer 29201
1760 steer 29912
1770 steer 30766
1780 steer 32899
1790 steer 33966
1800 steer 35103
1810 steer 35672
1820 steer 36170
1830 steer 36668
1840 steer 36952
1850 steer 37308
1860 steer 34428
1870 steer 37592
1880 steer 37664
1890 steer 37735
1900 steer 37806
1920 steer 37877
1930 steer 37948
1940 steer 38019
1950 steer 38161
1960 steer 38375
1970 steer 38446
1980 steer 38588
2010 steer 38659
2040 steer 38730
2060 steer 38801
2100 steer 38730
2120 steer 38801
2150 steer 38872
2210 steer 38801
2220 steer 38872
2280 steer 38944
2300 steer 39015
2310 steer 39086
2320 steer 39157
2330 steer 39228
2340 steer 39157
2350 steer 39086
2370 steer 39015
2400 steer 38944
2410 steer 39015
2460 steer 38944
2470 steer 39015
2480 steer 38944
2520 steer 39015
2540 steer 39086
2550 steer 39228
2580 steer 39157
2590 steer 39086
2620 steer 39015
2650 steer 38944
2660 steer 38872
2670 steer 38588
2680 steer 36384
2690 steer 31446
2700 steer 27850
2710 steer 19530
2720 steer 13627
2730 steer 5307
2740 steer 0
2820 steer -8373
2830 steer -1462
2840 steer -15898
2850 steer -22725
2860 steer -43775
2870 steer -55580
2880 steer -65536
2960 steer -57500
2970 steer -41784
2980 steer -26352
2990 steer -4165
3000 steer 0
3200 steer 1815
3210 steer 0
3350 steer 5307
3360 steer 12703
3370 steer 16970
3380 steer 21236
3390 steer 22516
3400 steer 18819
3410 steer 16685
3420 steer 11138
3430 steer 0
3450 steer -16112
3460 steer -31828
3470 steer -45766
3480 steer -62051
3490 steer -65536
3510-3660 press down
4830 steer -61985
4840 steer -65536
5060 steer -63758
5070 steer -50531
5080 steer -28059
5090 steer -6298
5100 steer 0
5490 steer 4738
5500 steer 19531
5510 steer 13058
5520 steer 15476
5530 steer 8917
5540 steer 20383
5550 steer 23085
5560 steer 27139
5570 steer 20126
5580 steer 31192
5590 steer 33326
5600 steer 33895
5610 steer 43502
5620 steer 31047
5630 steer 35032
5640 steer 47408
5650 steer 57529
5660 steer 65450
5670 steer 65536
6050 steer 40935
6060 steer 1254
6070 steer 6832
6170 steer -4142
6180 steer -19881
6190 steer -48611
6200 steer -65536
6330 steer -54940
6340 steer -34957
6350 steer -4663
6360 steer 1069
6440 steer -11774
6450 steer -42779
6460 steer -58851
6470 steer -65536
6480 steer -41251
6490 steer -14690
6500 steer 9832
6580 steer 8436
6590 steer 42926
6600 steer 59780
6610 steer 65536
6800-6870 press down
7110 steer 52171
7120 steer 23234
7130 steer 7158
7140 steer 1923
7410 steer 20596
7420 steer 65536
7430-7450 press down
7600 steer 3458
7610 steer 65536
7850 steer 8574
7860 steer 44442
7870 steer 57642
7880 steer 65536
8130 steer 47259
8140 steer 17855
8150 steer 0
8170 steer 1178
8180 steer 37659
8190 steer 58315
