0-16720 press up
110 steer -2102
120 steer -4236
130 steer -5729
140 steer -7934
150 steer -8432
160 steer -8503
170 steer -8645
180 steer -8716
210 steer -8787
230 steer -8858
240 steer -9000
250 steer -3804
260 steer -9143
270 steer -9214
280 steer -9640
290 steer -9854
310 steer -9996
330 steer -10138
340 steer -10209
350 steer -10352
360 steer -10423
380 steer -10352
390 steer -10280
400 steer -10138
420 steer -10209
430 steer -10280
450 steer -10209
460 steer -10280
480 steer -10209
490 steer -10280
500 steer -10352
510 steer -10423
560 steer -10352
570 steer -10280
600 steer -10209
710 steer -10280
730 steer -10209
760 steer -10280
780 steer -10209
800 steer -10280
810 steer -10209
820 steer -10280
850 steer -8929
860 steer -4520
870 steer 0
1280 steer 2107
1290 steer 2605
1300 steer 3743
1320 steer 4240
1330 steer 4880
1340 steer 7298
1350 steer 9005
1360 steer 11281
1370 steer 15263
1380 steer 18250
1390 steer 19387
1400 steer 20454
1410 steer 21094
1420 steer 22232
1430 steer 23796
1440 steer 25574
1450 steer 27139
1460 steer 29059
1470 steer 30268
1480 steer 30552
1490 steer 30908
1500 steer 32046
1510 steer 33823
1520 steer 36455
1530 steer 38090
1540 steer 39868
1550 steer 43281
1560 steer 47691
1570 steer 52668
1580 steer 57291
1590 steer 65536
2040 steer 50535
2050 steer 18250
2060 steer 0
2140 steer 12774
2150 steer 36597
2160 steer 58500
2170 steer 65536
2250 steer 65135
2260 steer 65536
2630 steer 60577
2640 steer 65536
3100 steer 56329
3110 steer 65536
3160 steer 61273
3170 steer 32117
3180 steer 7369
3190 steer 0
3290 steer -8360
3300 steer -23436
3310 steer -39650
3320 steer -55651
3330 steer -65536
3460 steer -43490
3470 steer -17676
3480 steer 0
3830 steer -11205
3840 steer -30263
3850 steer -48184
3860 steer -65536
4270 steer -56575
4280 steer -32539
4290 steer -5018
4300 steer 0
4450 steer -4591
4460 steer -11632
4470 steer -17107
4480 steer -17676
4510 steer -11632
4520 steer -3098
4530 steer 0
4740 steer 24010
4750 steer 30410
4760 steer 33895
4770 steer 39797
4780 steer 45557
4790 steer 49042
4800 steer 48046
4810 steer 40579
4820 steer 17610
4830 steer 0
4880 steer -1889
4890 steer -14618
4900 steer -31401
4910 steer -45695
4920 steer -49819
4930 steer -50388
4940 steer -49393
4950 steer -32397
4960 steer -10280
4970 steer 0
5360 steer 969
5370 steer 5591
5380 steer 9005
5390 steer 14481
5400 steer 21307
5410 steer 27210
5420 steer 32188
5430 steer 33041
5440 steer 33255
5450 steer 31192
5460 steer 20881
5470 steer 5023
5480 steer 0
5530 steer 1680
5540 steer 11636
5550 steer 25290
5560 steer 31406
5570 steer 36526
5580 steer 40153
5590 steer 42997
5600 steer 43495
5610 steer 43637
5630 steer 42215
5640 steer 35246
5650 steer 23939
5660 steer 3814
5670 steer 0
5970 steer -1747
5980 steer -10920
5990 steer -21943
6000 steer -50045
6010 steer -62931
6020 steer -65536
6060 steer -58566
6070 steer -41937
6080 steer 4181
6090 steer 0
6270 steer 16937
6280 steer 13556
6290 steer 15121
6300 steer 7145
6310 steer 0
6450 steer 2003
6460 steer 13627
6470 steer 12774
6480 steer 898
6490 steer 0
6960 steer -7896
6970 steer -40339
6980 steer -54600
6990 steer -55318
7000 steer -55089
7010 steer -26300
7020 steer -8002
7030 steer 0
7330 steer 9218
7340 steer 25438
7350 steer 48574
7360 steer 51467
7370 steer 64082
7380 steer 56406
7390 steer 62553
7420 steer 61984
7430 steer 49326
7440 steer 24940
7450 steer 6142
7490 steer -5303
7500 steer -31968
7510 steer -50503
7520 steer -56826
7600 steer -64137
7610 steer -41144
7620 steer 5564
7630 steer 0
7850 steer 16738
7860 steer 56060
7870 steer 64554
7880 steer 50199
7930 steer 49523
7940 steer -29450
7950 steer -34795
7960 steer -46027
8200-8480 press down
8220 steer -63634
8230 steer -38699
8240 steer -11873
8250 steer 1203
8410 steer -26768
8420 steer -7654
8430 steer -42979
8440 steer -44402
8450 steer -65536
8870 steer -49666
8880 steer -36058
8890 steer -14650
9050 steer -10633
9060 steer -17869
9070 steer -55879
9080 steer -64120
9090 steer -53253
9160 steer -54313
9170 steer -35565
9180 steer -15417
9190 steer 5659
9200 steer -52640
9210 steer 0
9290 steer -14334
9300 steer -30263
