0-9710 press up
430 steer -5587
440 steer -8432
500 steer -8503
510 steer -8432
520 steer -8503
530 steer -8432
540 steer -8503
580 steer -8432
590 steer -8503
660 steer -4805
670 steer 0
1160 steer 2818
1170 steer 10285
1180 steer 34392
1190 steer 47122
1200 steer 62127
1210 steer 65536
1270 steer 56366
1280 steer 17610
1290 steer 0
1330 steer -16752
1340 steer -40290
1350 steer -60771
1360 steer -65536
1410 steer -59349
1420 steer -32254
1430 steer 0
2050 steer 5663
2060 steer 21307
2070 steer 36881
2080 steer 38446
2090 steer 28277
2100 steer 0
2220 steer 8080
2230 steer 25717
2240 steer 28988
2250 steer 30979
2260 steer 27779
2270 steer 7156
2280 steer 0
2340 steer 11067
2350 steer 28490
2360 steer 36312
2370 steer 37237
2380 steer 11352
2390 steer 0
2980 steer -680
3000 steer -1178
3030 steer -1676
3040 steer -2671
3050 steer -6654
3060 steer -7151
3090 steer -7436
3110 steer -7649
3120 steer -8218
3130 steer -8574
3140 steer -9427
3150 steer -10920
3160 steer -14049
3170 steer -16254
3180 steer -20947
3190 steer -22228
3200 steer -22299
3210 steer -23294
3220 steer -29410
3230 steer -30690
3240 steer -30832
3250 steer -30761
3300 steer -30832
3330 steer -33250
3340 steer -38868
3350 steer -42850
3360 steer -42779
3370 steer -42850
3380 steer -48113
3390 steer -53304
3400 steer -54015
3410 steer -60700
3420 steer -65536
3660 steer -41357
3670 steer 0
3820 steer 23228
3830 steer 39584
3840 steer 50251
3850 steer 65536
4250 steer -65536
4450 steer 0
4770 steer 8436
4780 steer 16116
4790 steer 21379
4800 steer 29343
4810 steer 29130
4820 steer 27850
4830 steer 25645
4840 steer 23868
4860 steer 23939
4880 steer 24081
4890 steer 25076
4900 steer 26143
4910 steer 26570
4990 steer 26357
5000 steer 24721
5010 steer 20952
5020 steer 14481
5030 steer 8792
5040 steer 5591
5050 steer 4383
5080 steer 3885
5090 steer 7938
5100 steer 22943
5110 steer 25076
5120 steer 25859
5130 steer 20312
5140 steer 0
5320 steer 8578
5330 steer 22374
5340 steer 30197
5350 steer 28774
5360 steer 15547
5370 steer 0
5590 steer 6018
5600 steer 11992
5610 steer 13912
5620 steer 10498
5630 steer 1254
5640 steer 0
5710 steer 2036
5720 steer 12561
5730 steer 26214
5740 steer 25432
5750 steer 0
6150 steer 6658
6160 steer 39228
6170 steer 57006
6180 steer 55584
6190 steer 40010
6200 steer 0
6430 steer -16183
6440 steer -44913
6450 steer -65536
6460 steer -62691
6470 steer -8858
6480 steer 0
6540 steer -30050
6550 steer -52237
6560 steer -53660
6570 steer -52664
6580 steer -40219
6590 steer 0
6620 steer -7009
6630 steer -17463
6640 steer -36948
6650 steer -10849
6660 steer 0
6710 steer -3169
6720 steer -49393
6730 steer -58638
6740 steer -31686
6750 steer 0
6820 steer -14049
6830 steer -65536
6840 steer -24574
6850 steer 0
6960 steer -9427
6970 steer -47686
6980 steer -31259
6990 steer 0
7090 steer -37801
7100 steer -62975
7110 steer -65536
7160 steer -43704
7170 steer -6085
7180 steer -25285
7190 steer -65536
7210 steer -53873
7220 steer 0
7490 steer -5445
7500 steer -10494
7510 steer -15756
7520 steer -14049
7530 steer -2814
7540 steer 0
7580 steer -822
7590 steer -6156
7600 steer -12058
7610 steer -16681
7620 steer -16823
7630 steer -15187
7640 steer -6583
7650 steer 0
7680 steer -10280
7690 steer -31330
7700 steer -42281
7710 steer -43775
7720 steer -42353
7730 steer -16112
7740 steer -1178
7750 steer 0
7890 steer -3738
7900 steer -8645
7910 steer -16183
7920 steer -16396
7930 steer -8716
7940 steer 0
7990 steer 15618
8000 steer 59282
8010 steer 65536
8270 steer 16116
8280 steer -31828
8290 steer -65536
8410-9560 press down
9580 steer -15401
9590 steer 0
