0-9160 press up
30 steer -1036
40 steer -1818
50 steer -2387
80 steer -2885
120 steer -3667
130 steer -5800
140 steer -7080
150 steer -8218
160 steer -9000
170 steer -9569
180 steer -9712
190 steer -9925
220 steer -9996
250 steer -10280
260 steer -10849
270 steer -11561
280 steer -13054
290 steer -13907
300 steer -14547
310 steer -15045
320 steer -15116
350 steer -15187
360 steer -15258
370 steer -15472
380 steer -15685
390 steer -16041
400 steer -16254
410 steer -16396
420 steer -16467
430 steer -16538
470 steer -16467
480 steer -16538
490 steer -16467
500 steer -16538
520 steer -16467
550 steer -16538
580 steer -16610
600 steer -16752
620 steer -16823
700 steer -16894
1030 steer -16467
1040 steer -14690
1050 steer -9996
1060 steer -6156
1070 steer -680
1080 steer 0
1290 steer -751
1320 steer 0
1470 steer -2529
1480 steer -6227
1490 steer -13125
1500 steer -17818
1510 steer -23152
1520 steer -25356
1530 steer -26637
1540 steer -27348
1550 steer -26068
1560 steer -20450
1570 steer -13907
1580 steer -4663
1590 steer 0
2020 steer 6265
2030 steer 0
2070 steer -2965
2080 steer 0
2140 steer 14549
2150 steer 92
2160 steer 9140
2170 steer 3332
2180 steer 4311
2190 steer 9289
2200 steer 20047
2210 steer 17346
2220 steer 42535
2230 steer 58002
2240 steer 59129
2250 steer 63620
2260 steer 65379
2270 steer 65536
2320 steer 65491
2330 steer 65536
2350 steer 58351
2360 steer 65536
2390 steer 65291
2400 steer 65536
2430 steer 59770
2440 steer 65536
2740 steer 64560
2750 steer 65536
2860 steer 65071
2870 steer 65536
2910 steer 2391
2920 steer -2361
2930 steer 18676
2940 steer 30908
2950 steer 38019
2960 steer 35317
2970 steer 24880
2980 steer 14552
2990 steer 5446
3000 steer 0
3100 steer 1811
3110 steer 0
3120 steer 4525
3130 steer 34250
3140 steer 62624
3150 steer 57660
3160 steer 65536
3290 steer 61685
3300 steer 59590
3310 steer 56791
3320 steer 65536
3330 steer 64226
3340 steer 65536
3410 steer 64677
3420 steer 57302
3430 steer 50218
3440 steer 65536
3490 steer 56434
3500 steer 44846
3510 steer 19601
3520 steer 0
3570 steer -4378
3580 steer -25356
3590 steer -55707
3600 steer -65536
3710 steer -63838
3720 steer -65536
3840 steer -37801
3850 steer -17890
3860 steer 0
4010 steer -655
4020 steer -6408
4030 steer 0
4060 steer -23365
4070 steer -36948
4080 steer -65109
4090 steer -65536
4100 steer -63026
4110 steer -65536
4120 steer -62111
4130 steer -65536
4150 steer -60852
4160 steer -65536
4190 steer -59461
4200 steer -65536
4230 steer -62962
4240 steer -65536
4300 steer -64778
4310 steer -59214
4320 steer -65536
4410 steer -65213
4420 steer -62617
4430 steer -65536
4450 steer -62647
4460 steer -65536
4540 steer -58904
4550 steer -65536
4570 steer -57547
4580 steer -65536
4630 steer -63690
4640 steer -65536
4670 steer -56521
4680 steer -65536
5020 steer -55602
5030 steer -55737
5040 steer -61502
5050 steer -60766
5060 steer -55862
5070 steer -60501
5080 steer -65536
5090 steer -63706
5100 steer -59972
5110 steer -58465
5120 steer -64282
5130 steer -56477
5140 steer -65536
5150 steer -61482
5160 steer -54668
5170 steer -65536
5180 steer -57198
5190 steer -63068
5200 steer -65536
5210 steer -56808
5220 steer -56892
5230 steer -64153
5240 steer -53044
5250 steer -55299
5260 steer -60438
5270 steer -61578
5280 steer -65536
5310 steer -59138
5320 steer -65536
5340 steer -57825
5350 steer -65536
5360 steer -64779
5360-6240 press down
5370 steer -55224
5380 steer -62137
5390 steer -63150
5400 steer -65536
5420 steer -59496
5430 steer -55914
5440 steer -65536
5460 steer -55981
5470 steer -65536
5490 steer -56694
5500 steer -60968
5510 steer -65536
5520 steer -59318
5530 steer -65536
5540 steer -63929
5550 steer -56483
5560 steer -56959
5570 steer -58378
5580 steer -55814
5590 steer -65536
5600 steer -65067
5610 steer -65536
5620 steer -60936
5630 steer -65536
5640 steer -55853
5650 steer -65536
5660 steer -61498
5670 steer -65536
5680 steer -58817
5690 steer -65536
5710 steer -55861
5720 steer -57206
5730 steer -56491
5740 steer -65536
5750 steer -59886
5760 steer -58577
5770 steer -65536
5780 steer -52042
5790 steer -58621
5800 steer -62087
5810 steer -62999
5820 steer -65536
5840 steer -64780
5850 steer -61181
5860 steer -56330
5870 steer -59385
5880 steer -57655
5890 steer -59555
5900 steer -65536
5940 steer -64572
5950 steer -65536
6080 steer -16528
6090 steer 22464
6100 steer 61060
6110 steer 58081
6120 steer 58788
6130 steer 57097
6140 steer 65536
6160 steer 58165
6170 steer 65536
6400 steer 57950
6410 steer 65536
6490 steer 64616
6500 steer 65536
6710 steer 63925
6720 steer 65536
6930 steer 64069
6940 steer 65536
7060 steer 64422
7070 steer 65536
7100 steer 56990
7110 steer 65536
7140 steer 64103
7150 steer 65536
7180 steer 62798
7190 steer 65536
7280 steer 63437
7290 steer 65536
7350 steer 64768
7360 steer 65536
7450 steer 62263
7460 steer 65536
7470 steer 61844
7480 steer 65536
7490 steer 61340
7500 steer 65536
7560 steer 58545
7570 steer 64739
7580 steer 65536
7620 steer 61244
7630 steer 64169
7640 steer 65536
7650 steer 64620
7660 steer 65536
7680 steer 61602
7690 steer 60221
7700 steer 65536
7710 steer 47821
7720 steer 65536
7740 steer 57018
7750 steer 57612
7760 steer 63954
7770 steer 65320
7780 steer 63066
7790 steer 65536
7800 steer 59556
7810 steer 65536
7820 steer 56389
7830 steer 61928
7840 steer 64287
7850 steer 57901
7860 steer 57964
7870 steer 65536
7880 steer 64427
7890 steer 62620
7900 steer 65536
7930 steer 59898
7940 steer 31343
7950 steer 13624
7960 steer -12997
7970 steer 0
7980 steer 7094
7990 steer 0
8000 steer -579
8010 steer -1733
8020 steer -41480
8030 steer -56357
8040 steer -58566
8050 steer -42059
8060 steer -26698
8070 steer 0
8090 steer 2447
8100 steer 0
8120 steer -8656
8130 steer -8840
8140 steer -993
8150 steer -1263
8160 steer 0
8170 steer 9729
8180 steer 0
8190 steer 7750
8200 steer -1272
8210 steer -7694
8220 steer 1696
8230 steer -3553
8240 steer -1616
8250 steer 0
8260 steer -442
8270 steer 0
8280 steer -3068
8290 steer 16045
8300 steer 25148
8310 steer 2001
8320 steer 21521
8330 steer 10640
8340 steer 0
8350 steer -659
8360 steer -7615
8370 steer -7884
8380 steer -15890
8390 steer 0
8410 steer 3055
8420 steer -10613
8430 steer -2100
8440 steer 0
8450 steer -447
8460 steer 2909
8470 steer -13299
8480 steer -3319
8490 steer 0
8520 steer -17176
8530 steer -17512
8540 steer -6969
8550 steer -1051
8560 steer -3516
8570 steer -3753
8580 steer -8593
8590 steer -3021
8600 steer -3066
8610 steer 0
8620 steer -9803
8630 steer -6938
8640 steer -2833
8650 steer 4584
8660 steer 1276
8670 steer 13922
8680 steer 9167
8690 steer -366
8700 steer -12466
8710 steer 0
8730 steer 18140
8740 steer 17766
8750 steer -9527
8760 steer -19124
8770 steer -3647
8780 steer 0
8790 steer 677
8800 steer -4395
8810 steer -6258
8820 steer -2541
8830 steer -6853
8840 steer 0
8850 steer -1461
8860 steer 0
8870 steer -9822
8880 steer 2878
8890 steer 0
8900 steer -121
8910 steer -9655
8920 steer -3382
8930 steer 0
8940 steer -590
8950 steer -4682
8960 steer -1793
8970 steer -4277
8980 steer -9842
8990 steer -1874
9000 steer -2534
9010 steer 3051
9020 steer -8677
9030 steer -5274
9040 steer 5089
9050 steer -5520
9060 steer -2546
9070 steer 7048
9080 steer 0
9090 steer 12818
9100 steer 0
