0-7940 press up
120 steer 1965
130 steer 2676
140 steer 3245
150 steer 3743
250 steer 4240
270 steer 4738
290 steer 6374
300 steer 7156
310 steer 8080
320 steer 8294
330 steer 8649
340 steer 8720
370 steer 9076
380 steer 9695
390 steer 10569
400 steer 11921
410 steer 12703
420 steer 13414
430 steer 13627
440 steer 13769
450 steer 13841
460 steer 13912
500 steer 13983
610 steer 13912
620 steer 13983
660 steer 13912
680 steer 13983
780 steer 14054
810 steer 13983
950 steer 14054
970 steer 13983
980 steer 14054
990 steer 13983
1000 steer 13769
1010 steer 11849
1020 steer 8080
1030 steer 5236
1040 steer 756
1050 steer 0
1240 steer -5787
1250 steer 3671
1260 steer 4454
1290 steer 4951
1300 steer 4454
1310 steer 2462
1320 steer 0
1520 steer 4027
1530 steer 13556
1540 steer 19601
1550 steer 24365
1560 steer 26854
1570 steer 23299
1580 steer 17610
1590 steer 10285
1600 steer 0
1970 steer -1960
1980 steer -3098
1990 steer -3951
2000 steer -4591
2010 steer -5160
2040 steer -5658
2130 steer -14771
2150 steer -7792
2160 steer -9000
2170 steer -10849
2180 steer -11845
2190 steer -13125
2200 steer -13907
2210 steer -14121
2220 steer -14690
2230 steer -15614
2240 steer -16467
2250 steer -16610
2260 steer -16752
2270 steer -16823
2360 steer -16894
2370 steer -16965
2380 steer -17107
2390 steer -17250
2400 steer -17463
2410 steer -17747
2420 steer -17890
2430 steer -17961
2440 steer -18032
2470 steer -18743
2480 steer -19170
2490 steer -21232
2500 steer -22441
2510 steer -24290
2520 steer -25214
2530 steer -26139
2540 steer -27205
2550 steer -27632
2560 steer -28201
2570 steer -28414
2580 steer -28628
2590 steer -28699
2600 steer -28770
2610 steer -28841
2620 steer -29339
2630 steer -29908
2640 steer -30903
2650 steer -31543
2660 steer -32112
2670 steer -32254
2680 steer -32326
2710 steer -32397
2720 steer -32823
2730 steer -33321
2740 steer -34672
2750 steer -35810
2760 steer -37304
2770 steer -38015
2780 steer -38512
2800 steer -38441
2850 steer -38370
2870 steer -38441
2900 steer -38370
2910 steer -38299
2920 steer -39113
2930 steer -38086
2940 steer -38015
2970 steer -37944
3040 steer -38015
3050 steer -39010
3060 steer -40077
3070 steer -41784
3080 steer -42779
3090 steer -43419
3100 steer -43561
3130 steer -43490
3140 steer -42850
3150 steer -42353
3160 steer -40859
3170 steer -36735
3180 steer -33961
3190 steer -32895
3200 steer -32468
3210 steer -31757
3220 steer -31401
3230 steer -30406
3240 steer -29552
3250 steer -28343
3260 steer -27561
3270 steer -26779
3280 steer -26494
3290 steer -26281
3310 steer -26210
3390 steer -26708
3400 steer -28557
3410 steer -31757
3420 steer -34957
3430 steer -39864
3440 steer -43206
3450 steer -46264
3460 steer -48468
3470 steer -51313
3480 steer -51597
3490 steer -51882
3530 steer -51811
3560 steer -51740
3590 steer -51811
3650 steer -51882
3660 steer -52948
3670 steer -54940
3680 steer -57855
3690 steer -62407
3700 steer -63900
3710 steer -65536
3890 steer -65251
3900 steer -60289
3910 steer -57642
3920 steer -50175
3930 steer -45979
3940 steer -42281
3950 steer -41357
3960 steer -40299
3970 steer -41926
3980 steer -44344
3990 steer -48824
4000 steer -56646
4010 steer -63687
4020 steer -65536
4410 steer -65109
4420 steer -57752
4430 steer -45348
4440 steer -33606
4450 steer -16752
4460 steer -7934
4470 steer 0
4560 steer 5451
4570 steer 17467
4580 steer 33752
4590 steer 32275
4600 steer 41585
4610 steer 51341
4620 steer 52740
4630 steer 53289
4640 steer 50251
4650 steer 33847
4660 steer 34463
4670 steer 9787
4680 steer 4880
4690 steer 129
4740-4900 press down
5830 steer -13552
5840 steer -14169
5850 steer -32254
5860 steer -38584
5870 steer -44415
5880 steer -55295
5890 steer -60202
5900 steer -65536
6650 steer -6156
6660 steer -10054
6670 steer -20592
6680 steer -40148
6690 steer -57002
6700 steer -65536
7210 steer -58993
7220 steer -52380
7230 steer -36948
7240 steer -14547
7250 steer -7591
7360 steer 7440
7370 steer 19032
7380 steer 31761
7390 steer 48117
7400 steer 58144
7410 steer 60206
7420 steer 60349
7430 steer 61234
7440 steer 60775
7450 steer 60846
7460 steer 60918
7470 steer 60989
7480 steer 61060
7600 steer 61131
7680 steer 60064
7690 steer 56580
7700 steer 49895
7710 steer 32686
7720 steer 19103
7730 steer 2249
7740 steer 0
