0-10700 press up
100 steer 1609
110 steer 2747
120 steer 4027
130 steer 4525
200 steer 5023
250 steer 7085
260 steer 8294
270 steer 9716
280 steer 11849
290 steer 12561
300 steer 13343
310 steer 14054
320 steer 14978
330 steer 15832
340 steer 16187
350 steer 16401
360 steer 16472
390 steer 16685
400 steer 17467
410 steer 18250
420 steer 19885
430 steer 20881
440 steer 21734
450 steer 22801
460 steer 22943
470 steer 23085
570 steer 23014
590 steer 23085
630 steer 15485
640 steer 23085
790 steer 23156
810 steer 23228
870 steer 23299
880 steer 23512
890 steer 24365
900 steer 25361
910 steer 26925
920 steer 27850
930 steer 28490
940 steer 28917
950 steer 29059
960 steer 29130
980 steer 29201
990 steer 29272
1010 steer 29343
1020 steer 29414
1030 steer 29486
1040 steer 29770
1050 steer 30339
1060 steer 31548
1070 steer 32401
1080 steer 33326
1090 steer 33681
1100 steer 33752
1130 steer 33823
1150 steer 33752
1160 steer 33823
1170 steer 30617
1180 steer 33823
1190 steer 33895
1400 steer 33966
1410 steer 34677
1420 steer 35388
1430 steer 36597
1440 steer 37379
1450 steer 37806
1460 steer 38019
1470 steer 38090
1490 steer 38019
1530 steer 38090
1580 steer 38019
1620 steer 38304
1630 steer 39726
1640 steer 43922
1650 steer 49753
1660 steer 54162
1670 steer 57504
1680 steer 61131
1690 steer 63335
1700 steer 64118
1710 steer 65536
1720 steer 63762
1730 steer 59922
1740 steer 54589
1750 steer 46908
1760 steer 34392
1770 steer 27210
1780 steer 20241
1790 steer 18605
1800 steer 18392
1820 steer 18463
1830 steer 18605
1840 steer 15555
1850 steer 22232
1860 steer 25717
1870 steer 32117
1880 steer 38944
1890 steer 41077
1900 steer 45628
1910 steer 48117
1920 steer 50037
1930 steer 50535
1940 steer 50962
1950 steer 48971
1960 steer 47904
1970 steer 43210
1980 steer 38161
1990 steer 31832
2000 steer 20027
2010 steer 11636
2020 steer 1111
2030 steer 0
2140 steer -3430
2150 steer 0
2290 steer 1253
2300 steer 0
2420 steer 6516
2430 steer 15405
2440 steer 21236
2450 steer 26285
2460 steer 30979
2470 steer 33183
2480 steer 34037
2490 steer 34108
2500 steer 34179
2510 steer 31334
2520 steer 27708
2530 steer 22090
2540 steer 14836
2550 steer 4454
2560 steer 0
2660 steer -82
2670 steer 0
2870 steer -2079
2880 steer 0
2920 steer -161
2930 steer 0
2950 steer -32
2960 steer 0
2980 steer 1311
2990 steer 0
3060 steer -4165
3070 steer -11670
3080 steer -22014
3090 steer -34530
3100 steer -52593
3110 steer -61909
3120 steer -65536
3130 steer -44999
3140 steer -40717
3150 steer -12097
3160 steer -558
3170 steer 1929
3180 steer 0
3290 steer -4762
3300 steer -10978
3310 steer -3523
3320 steer 0
3330 steer 7023
3340 steer -3797
3350 steer 0
3390 steer -3776
3400 steer -14489
3410 steer 3198
3420 steer -3920
3430 steer -1043
3440 steer -3641
3450 steer 0
3480 steer -96
3490 steer -3029
3500 steer 8174
3510 steer -5479
3520 steer 0
3530 steer -1214
3540 steer 0
3550 steer -9777
3560 steer 0
3570 steer -6173
3580 steer -13913
3590 steer -6086
3600 steer 0
3610 steer -3023
3620 steer 0
3700 steer 4354
3710 steer 0
3720 steer 1608
3730 steer 0
3750 steer 6593
3760 steer 8248
3770 steer 0
3800 steer 452
3810 steer 0
3830 steer -19366
3840 steer 0
3860 steer 6302
3870 steer 0
3880 steer 2717
3890 steer 27438
3900 steer 4917
3910 steer 222
3920 steer 0
3940 steer 850
3950 steer 0
3980 steer -15424
3990 steer 4772
4000 steer 4669
4010 steer -8467
4020 steer -1324
4030 steer 2669
4040 steer -260
4050 steer -7216
4060 steer 2457
4070 steer 3113
4080 steer 1469
4090 steer -119
4100 steer -8929
4110 steer -12302
4120 steer -17314
4130 steer -6090
4140 steer -13084
4150 steer -15104
4160 steer -3791
4170 steer -4841
4180 steer -4474
4190 steer -22172
4200 steer 6345
4210 steer -631
4220 steer -8317
4230 steer -19110
4240 steer -8862
4250 steer -12401
4260 steer -8904
4270 steer -19454
4280 steer -12496
4290 steer 3567
4300 steer -4548
4310 steer -13073
4320 steer -8590
4330 steer -14119
4340 steer -7627
4350 steer -7997
4360 steer -25480
4370 steer -23192
4380 steer -11169
4390 steer -7953
4400 steer -6151
4410 steer -8460
4420 steer -7422
4430 steer -600
4440 steer -6234
4450 steer -7133
4460 steer -6441
4470 steer -173
4480 steer 24500
4490 steer 21691
4500 steer 35526
4510 steer 44553
4520 steer 34397
4530 steer 49188
4540 steer 32130
4550 steer 55095
4560 steer 61247
4570 steer 49972
4580 steer 56928
4590 steer 58052
4600 steer 62845
4610 steer 65536
4620 steer 49550
4630 steer 65400
4640 steer 51484
4650 steer 52803
4660 steer 61210
4670 steer 63272
4680 steer 59702
4690 steer 62672
4700 steer 51436
4710 steer 59768
4720 steer 48213
4730 steer 31045
4740 steer 20121
4750 steer 15052
4760 steer 14655
4770 steer -2049
4780 steer 1343
4790 steer -11778
4800 steer -10350
4810 steer -30606
4820 steer -32241
4830 steer -23017
4840 steer -27251
4850 steer -20014
4860 steer -28592
4870 steer -29389
4880 steer -32156
4890 steer -1424
4900 steer -40162
4910 steer -24292
4920 steer -43143
4930 steer -44631
4940 steer -52701
4950 steer -5147
4960 steer -21170
4970 steer -23913
4980 steer -39228
4990 steer -25423
5000 steer -14164
5010 steer -24845
5020 steer -13951
5030 steer -37006
5040 steer -41301
5050 steer -63261
5060 steer -62507
5070 steer -31022
5080 steer -46780
5090 steer -54810
5100 steer -27533
5110 steer -25552
5120 steer -36305
5130 steer -20586
5140 steer -45282
5150 steer -48136
5160 steer -57494
5170 steer -3967
5180 steer -26365
5190 steer -38255
5200 steer -9819
5210 steer -7527
5220 steer -15623
5230 steer 4011
5240 steer -29610
5250 steer -7753
5260 steer 0
5290 steer 2818
5300 steer 11067
5310 steer 21521
5320 steer 31903
5330 steer 42997
5340 steer 48331
5350 steer 51744
5360 steer 52455
5370 steer 44490
5380 steer 14623
5390 steer 0
5820 steer -3027
5830 steer -9143
5840 steer -15045
5850 steer -18032
5860 steer -19952
5870 steer -20379
5880 steer -20521
5930 steer -20450
5950 steer -20521
6000 steer -20450
6020 steer -20521
6050 steer -20450
6070 steer -20165
6080 steer -18956
6090 steer -16538
6100 steer -11845
6110 steer -2245
6120 steer 0
6470 steer 1396
6480 steer 2960
6490 steer 4809
6500 steer 5307
6510 steer 6800
6520 steer 8649
6530 steer 9360
6540 steer 9432
6670 steer 9503
6720 steer 9574
6750 steer 9503
