0-10830 press up
550 steer 2249
560 steer 3458
570 steer 6231
580 steer 6871
590 steer 8934
600 steer 9574
610 steer 9716
620 steer 10072
640 steer 10143
650 steer 10214
660 steer 10498
670 steer 11138
680 steer 13058
690 steer 14765
700 steer 16614
710 steer 18676
720 steer 19459
730 steer 19956
740 steer 20027
750 steer 20099
760 steer 21379
770 steer 21948
780 steer 24792
790 steer 29800
800 steer 29272
810 steer 40223
820 steer 32543
830 steer 33183
840 steer 33610
850 steer 33681
890 steer 33895
900 steer 34463
910 steer 35601
920 steer 36455
930 steer 37308
940 steer 38090
950 steer 38232
960 steer 38446
980 steer 38588
990 steer 38730
1000 steer 38872
1010 steer 39015
1020 steer 39086
1050 steer 39015
1160 steer 38944
1170 steer 38659
1180 steer 36810
1190 steer 34250
1200 steer 30481
1210 steer 21876
1220 steer 14765
1230 steer 5023
1240 steer 0
1520 steer -1320
1530 steer -3880
1540 steer -7649
1550 steer -15330
1560 steer -21587
1570 steer -31188
1580 steer -36806
1590 steer -44913
1600 steer -46264
1610 steer -43135
1620 steer -33108
1630 steer -27703
1640 steer -11205
1650 steer 0
1770 steer -5303
1780 steer 0
2010 steer 5663
2020 steer 12632
2030 steer 18036
2040 steer 24152
2050 steer 35601
2060 steer 49113
2070 steer 57362
2080 steer 65536
2150-2260 press down
2340 steer 56637
2350 steer 65536
2550 steer 56864
2560 steer 44206
2570 steer 34890
2580 steer 25076
2590 steer 12632
2600 steer 6587
2610 steer 898
2620 steer 0
3440 steer -1605
3450 steer -6583
3460 steer -14334
3470 steer -21090
3480 steer -32610
3490 steer -40646
3500 steer -51171
3510 steer -56220
3520 steer -59562
3530 steer -61766
3540 steer -56717
3550 steer -48255
3560 steer -35810
3570 steer -23081
3580 steer -6583
3590 steer 0
3870 steer 2320
3880 steer 8720
3890 steer 13769
3900 steer 22445
3910 steer 32117
3920 steer 35672
3930 steer 46908
3940 steer 56224
3950 steer 60633
3960 steer 63193
3970 steer 62838
3980 steer 60989
3990 steer 55726
4000 steer 46553
4010 steer 37735
4020 steer 21165
4030 steer 9787
4040 steer 0
4060 steer -5089
4070 steer -10565
4080 steer -13623
4090 steer -19383
4100 steer -27845
4110 steer -35597
4120 steer -48753
4130 steer -56646
4140 steer -64967
4150 steer -65536
4400 steer -61391
4410 steer -65536
5150 steer -63565
5160 steer -65536
5260 steer 0
5340 steer 1254
5350 steer 6658
5360 steer 13698
5370 steer 25788
5380 steer 38446
5390 steer 45984
5400 steer 52171
5410 steer 59211
5420 steer 62695
5430 steer 62553
5440 steer 61558
5450 steer 54660
5460 steer 42926
5470 steer 28988
5480 steer 24650
5490 steer 13983
5500 steer 7369
5510 steer 4383
5520 steer 1040
5530 steer 0
5710 steer -1747
5720 steer -4591
5730 steer -13125
5740 steer -25499
5750 steer -37232
5760 steer -53375
5770 steer -61838
5780 steer -65536
5890 steer -65464
5900 steer -43064
5910 steer -10138
5920 steer 0
6080 steer -5083
6090 steer 20667
6100 steer 45344
6110 steer 58355
6120 steer 65536
6130 steer 58916
6140 steer 65536
6150 steer 52663
6160 steer 65536
6200 steer 56864
6210 steer 54020
6220 steer 31903
6230 steer 8545
6240 steer 0
6260 steer -9824
6270 steer 0
6800 steer -63544
6810 steer -65536
7080 steer -29766
7090 steer 969
7100 steer 44135
7110 steer 65536
7590 steer 63264
7600 steer 4667
7610 steer 0
8170 steer -8645
8180 steer -29197
8190 steer -36664
8200 steer -32397
8210 steer 0
8240 steer -4449
8250 steer -29268
8260 steer -45126
8270 steer 0
8350 steer -17178
8360 steer -48113
8370 steer 0
8600 steer 2676
8610 steer 7512
8620 steer 12063
8630 steer 14907
8640 steer 18321
8650 steer 22872
8660 steer 24436
8680 steer 24365
8700 steer 24436
8730 steer 24508
8740 steer 33823
8750 steer 38375
8760 steer 38446
8780 steer 38730
8790 steer 43424
8800 steer 43708
8830 steer 43779
8840 steer 49042
8850 steer 65536
9070 steer 2462
9080 steer 0
9110 steer -4520
9120 steer -18530
9130 steer -22583
9140 steer -58069
9150 steer -65536
9160 steer -32823
9170 steer 0
9210 steer -22156
9220 steer -63189
9230 steer -65536
9240 steer -16965
9250 steer 0
9300 steer -1960
9310 steer -18316
9320 steer -15401
9330 steer 0
9350 steer -25285
9360 steer -25925
9370 steer 0
9390 steer -35952
9400 steer -59846
9410 steer -20450
9420 steer 0
9440 steer -39081
9450 steer -63687
9460 steer -1249
9470 steer 0
9510 steer -38726
9520 steer -65536
9530 steer -39721
9540 steer 0
9560 steer -26921
9570 steer -54015
9580 steer -8929
9590 steer -16752
9600 steer -29197
9610 steer -44059
9620 steer -55011
9630 steer -56504
9640 steer -48753
9650 steer -27277
9660 steer -6440
9670 steer 0
9710 steer -30406
9720 steer -9854
9730 steer 0
9840 steer 5805
9850 steer 20454
9860 steer 32899
9870 steer 37450
9880 steer 26783
9890 steer 3316
9900 steer 0
9950 steer 5023
9960 steer 35388
9970 steer 10214
9980 steer 0
10040 steer 4098
10050 steer 15832
10060 steer 37379
10070 steer 57717
10080 steer 56935
10090 steer 36526
10100 steer 9716
10110 steer 0
10140 steer -6085
10150 steer -12485
10160 steer 0
10230 steer 7131
10240 steer 0
10280 steer 13841
10290 steer 32828
10300 steer 0
10340 steer 21876
10350 steer 53237
10360 steer 65536
10370 steer 57077
10380 steer 16614
10390 steer 0
10480 steer 1716
10490 steer 0
10620 steer -13481
10630 steer -37588
10640 steer -58780
10650 steer -65536
10680 steer -30761
10690 steer -3809
10700 steer 0
10760 steer -3454
10770 steer -20734
10780 steer -53944
10790 steer -60576
10800 steer -65536
10820 steer -59633
10830 steer -48539
10840 steer -28414
10840-10890 press down
10850 steer -6298
10860 steer 0
10870 steer 9293
10880 steer 0
10920-13210 press up
11170 steer -1589
11180 steer 0
11260 steer -6791
11270 steer 0
11430 steer -932
11440 steer 0
11510 steer 7940
11520 steer 0
11740 steer -1426
11750 steer 0
11800 steer -6802
11810 steer 0
12470 steer -9163
12480 steer 0
12780 steer 7402
12790 steer 0
