0-6290 press up
5490 steer 65536
5500 steer 64171
5510 steer 65536
5530 steer 62249
5540 steer 59609
5550 steer 65536
5560 steer 64393
5570 steer 65536
5590 steer 61280
5600 steer 65536
5630 steer 60326
5640 steer 65536
5670 steer 54692
5680 steer 65536
5690 steer 53927
5700 steer 65536
5710 steer 62461
5720 steer 57350
5730 steer 53983
5740 steer 65536
5750 steer 55941
5760 steer 58390
5770 steer 65536
5780 steer 55578
5790 steer 59459
5800 steer 60966
5810 steer 56087
5820 steer 57693
5830 steer 65536
5850 steer 58003
5860 steer 64279
5870 steer 60443
5880 steer 65536
5890 steer 57244
5900 steer 62705
5910 steer 57874
5920 steer 58462
5930 steer 65536
5950 steer 63682
5960 steer 57811
5970 steer 35520
5980 steer 7512
5990 steer 0
6040 steer 2637
6050 steer 0
6170 steer -11617
6180 steer -59420
6190 steer -65112
6200 steer -59072
6210 steer -65536
6220 steer -59278
6230 steer -65536
6230-6290 press down
6240 steer -60872
6250 steer -52690
6260 steer -59190
6270 steer -65536
6280 steer -61791
6290 steer -55678
6300 steer -61527
6310 steer -61532
6320 steer -62216
6330 steer -60016
6340 steer -65536
6350 steer -63832
6360 steer -65536
6370 steer -59619
6380 steer -65536
6410 steer -59686
6420 steer -56156
6430 steer -64439
6440 steer -58387
6450 steer -58231
6460 steer -42891
6460-6720 press up
6460-7220 press down
6470 steer -65536
6480 steer -56081
6490 steer -56412
6500 steer -58527
6510 steer -49571
6520 steer -65536
6540 steer -58284
6550 steer -62955
6560 steer -65536
6700 steer -18169
6710 steer 964
6720 steer 11837
6730 steer 62473
6740 steer 53205
6750 steer 65536
6760 steer 59316
6770 steer 65536
6790 steer 59518
6800 steer 4524
6810 steer 61558
6820 steer 65536
6830 steer -2387
6840 steer -47859
6850 steer -64337
6860 steer -65536
6870 steer -59250
6880 steer -64964
6890 steer -58153
6900 steer -61544
6910 steer -65536
6940 steer -52479
6940-12190 press up
6950 steer -65536
6960 steer -32732
6970 steer 8371
6980 steer 55001
6990 steer 63419
7000 steer 58978
7010 steer 62543
7020 steer 64672
7030 steer 50972
7040 steer 63008
7050 steer 61746
7060 steer 61774
7070 steer 56839
7080 steer 65536
7100 steer 54381
7110 steer 60706
7120 steer 56531
7130 steer 46919
7140 steer 58613
7150 steer 57089
7160 steer 63204
7170 steer -22085
7180 steer -62031
7190 steer -57722
7200 steer -60935
7210 steer -63537
7220 steer -58114
7230 steer -49888
7240 steer -65536
7250 steer -59434
7260 steer -65536
7270 steer -57409
7280 steer -61404
7290 steer -61661
7300 steer -57088
7310 steer -46436
7320 steer -65536
7340 steer -64920
7350 steer -65536
7360 steer -58253
7370 steer -59913
7380 steer -65536
7400 steer -64453
7410 steer -65536
7420 steer -62185
7430 steer -65536
7440 steer -56603
7450 steer -57703
7460 steer -65435
7470 steer -56392
7480 steer -62826
7490 steer -63057
7500 steer -64547
7510 steer -65536
7520 steer -64300
7530 steer -57052
7540 steer -65536
7550 steer -63692
7560 steer -60826
7570 steer -57024
7580 steer -58123
7590 steer -65536
7600 steer -62709
7610 steer -46154
7620 steer -58390
7630 steer -65260
7640 steer -60481
7650 steer -65454
7660 steer -62329
7670 steer -48216
7680 steer -61501
7690 steer -65536
7700 steer -12627
7710 steer 38450
7720 steer 58435
7730 steer 63695
7740 steer 55689
7750 steer 64861
7760 steer 65536
7780 steer 55241
7790 steer 65536
7830 steer 63266
7840 steer 65524
7850 steer 65319
7860 steer 65536
7870 steer 64943
7880 steer 65536
7890 steer 63091
7900 steer 63594
7910 steer 65536
7960 steer 64675
7970 steer 57228
7980 steer 65536
8040 steer 64579
8050 steer 65536
8060 steer 64556
8070 steer 65536
8090 steer 63398
8100 steer 65536
8110 steer 62283
8120 steer 63181
8130 steer 62998
8140 steer 65536
8150 steer 60284
8160 steer 65536
8180 steer 65158
8190 steer 65246
8200 steer 61063
8210 steer 65536
8230 steer 64007
8240 steer 65536
8260 steer 62824
8270 steer 65536
8300 steer 62921
8310 steer 65536
8330 steer 65110
8340 steer 65339
8350 steer 64636
8360 steer 63358
8370 steer 62655
8380 steer 65231
8390 steer 65536
8400 steer 63286
8410 steer 57908
8420 steer 65536
8430 steer 59813
8440 steer 60367
8450 steer 63021
8460 steer 58657
8470 steer 65536
8480 steer 57138
8490 steer 65536
8510 steer 61576
8520 steer 49039
8530 steer 58751
8540 steer 59549
8550 steer 65536
8560 steer 64963
8570 steer 65536
8580 steer 62134
8590 steer 63462
8600 steer 60704
8610 steer 57473
8620 steer 65536
8630 steer 61313
8640 steer 57366
8650 steer 63061
8660 steer 65536
8670 steer 16827
8680 steer 16258
8690 steer 13543
8700 steer 20596
8710 steer 34606
8720 steer 36591
8730 steer 57717
8740 steer 65536
8760 steer 56574
8770 steer 59141
8780 steer 64722
8790 steer 64469
8800 steer 65536
8810 steer 59884
8820 steer 64762
8830 steer 44775
8840 steer 19316
8850 steer -1990
8860 steer 47691
8870 steer 58969
8880 steer 65536
8890 steer 65264
8900 steer 56650
8910 steer 6231
8920 steer 40366
8930 steer 65536
8940 steer 57214
8950 steer 64931
8960 steer 59681
8970 steer 50544
8980 steer 52242
8990 steer 53597
9000 steer 65536
9010 steer 60219
9020 steer 62686
9030 steer 63828
9040 steer 59411
9050 steer 63904
9060 steer 32259
9070 steer 6943
9080 steer 15606
9090 steer 41859
9100 steer 58998
9110 steer 65536
9120 steer 57277
9130 steer 59191
9140 steer 58160
9150 steer 65536
9160 steer 57584
9170 steer 48595
9180 steer 63215
9190 steer 65536
9200 steer 55575
9210 steer 54875
9220 steer 58273
9230 steer 57073
9240 steer 53713
9250 steer 65080
9260 steer 65536
9270 steer 61631
9280 steer 50477
9290 steer 20881
9300 steer 16604
9310 steer 29584
9320 steer 53522
9330 steer 65536
9340 steer 59472
9350 steer 64805
9360 steer 0
9880 steer 11707
9890 steer 18107
9900 steer 23370
9910 steer 25574
9920 steer 21876
9930 steer 14267
9940 steer 3387
9950 steer 0
10050 steer 22659
10070 steer 52811
10080 steer 65536
10190 steer 62838
10200 steer 53166
10210 steer 39086
10220 steer 16898
10230 steer 5307
10240 steer 0
10270 steer 4240
10280 steer 14765
10290 steer 24508
10300 steer 41290
10310 steer 56437
10320 steer 65536
10360 steer 63833
10370 steer 50891
10380 steer 37592
10390 steer 16187
10410 steer 0
10590 steer -5871
10600 steer -15543
10610 steer -28272
10620 steer -48611
10630 steer -59064
10640 steer -65536
10730 steer -63971
10740 steer -56006
10750 steer -30121
10760 steer -17250
10770 steer -6796
10780 steer 0
11120-11270 press down
