0-3910 press up
80 steer 685
90 steer 1538
100 steer 3102
110 steer 4738
120 steer 6658
130 steer 9787
140 steer 12347
150 steer 13485
160 steer 14481
170 steer 14765
180 steer 14592
210 steer 14978
240 steer 15050
250 steer 15547
260 steer 15761
270 steer 16401
280 steer 16451
290 steer 17183
300 steer 17325
350 steer 17254
480 steer 17183
520 steer 17254
650 steer 17183
730 steer 16970
740 steer 15121
750 steer 12134
760 steer 5663
770 steer 0
990 steer -8360
1000 steer -18601
1010 steer -32050
1020 steer -41428
1030 steer -49606
1040 steer -50744
1050 steer -40717
1060 steer -22156
1070 steer -3454
1080 steer 0
2470 steer -1534
2490 steer -2742
2520 steer -1036
2530 steer 0
2690 steer -1860
2700 steer -8787
2710 steer -17250
2720 steer -35260
2730 steer -48158
2740 steer -61695
2750 steer -65536
3830 steer -2737
3840 steer -11824
3850 steer -23365
3860 steer -43348
3870 steer -59633
3880 steer -65536
4000 steer -63189
4010 steer -57642
4020 steer -44871
4030 steer -25783
4040 steer -12912
4050 steer 0
4060 steer 1822
4070 steer 10925
4080 steer 19245
4090 steer 30694
4100 steer 38090
4110 steer 47833
4120 steer 53451
4130 steer 59318
4140 steer 64696
4230-4380 press down
4300 steer 58642
4310 steer 46197
4320 steer 30766
4330 steer 8070
4340 steer 1948
4350 steer -761
4370 steer -2102
4380 steer -9285
4390 steer -19454
4400 steer -38299
4410 steer -55793
4420 steer -65536
4470 steer -63396
4480 steer -60129
4490 steer -46477
4500 steer -42515
4510 steer -26855
4520 steer -20353
4530 steer -9072
4540 steer -4165
4550 steer 473
4660-6230 press up
4670 steer -63245
4680 steer -50815
4690 steer -29701
4700 steer -6227
4710 steer 0
4720 steer 5256
4730 steer 19344
4740 steer 35601
4750 steer 40579
4760 steer 53089
4770 steer 60135
4780 steer 60871
4790 steer -13267
4800 steer -25712
4810 steer -38441
4820 steer -49251
4830 steer -52166
4840 steer -59349
4850 steer -64469
4860 steer -65536
4950 steer 52811
4960 steer 29201
4970 steer 20454
4980 steer 0
4990 steer -16041
5000 steer -38370
5010 steer -45055
5020 steer -61695
5030 steer -65536
5440 steer -58566
5450 steer -44984
5460 steer -39224
5470 steer -21303
5480 steer -11063
5490 steer -965
5500 steer 0
5510 steer -30406
5520 steer -14903
5530 steer 0
5540 steer 3524
5550 steer 7440
5560 steer 15050
5570 steer 19245
5580 steer 22943
5590 steer 23675
5600 steer 24508
5610 steer 24436
5650 steer 24773
5670 steer 4240
5680 steer 15618
5690 steer 24010
5700 steer 32686
5710 steer 43708
5720 steer 49682
5730 steer 56935
5740 steer 62624
5750 steer 65536
5760 steer 24650
5770 steer 24792
5780 steer 24863
5790 steer 24479
5800 steer 25005
5810 steer 25840
5820 steer 57789
5830 steer 47477
5840 steer 26712
5850 steer 13698
5860 steer 4240
5870 steer 0
6100 steer 2605
6110 steer 9349
6120 steer 17752
6130 steer 23370
6140 steer 27850
6150 steer 31587
6160 steer 32614
6170 steer 34463
6180 steer 35032
6190 steer 52526
6200 steer 30013
6210 steer 23328
6220 steer 3097
