0-3090 press up
23180 steer 12157
23190 steer 2351
23200 steer 0
23210 steer 4013
23220 steer 8393
23230 steer 23063
23240 steer 42361
23260 steer -8784
23270 steer 0
23280 steer 6631
23290 steer 0
23300 steer 13746
23310 steer 2695
23320 steer 439
23330 steer -3366
23340 steer 6529
23350 steer -9456
23360 steer 0
23370 steer 785
23380 steer 114
23390 steer 0
23400 steer 11018
23410 steer 985
23420 steer 294
23430 steer 8721
23440 steer 1943
23450 steer 0
23460 steer 1977
23470 steer 0
23480 steer -6197
23490 steer -13204
23500 steer 8271
23510 steer 466
23520 steer 3007
23530 steer -6920
23540 steer 7761
23550 steer 3230
23560 steer 20602
23570 steer 3601
23580 steer -3636
23590 steer 8239
23600 steer 9597
23610 steer 2357
23620 steer 28793
23630 steer 18019
23640 steer -5883
23650 steer -591
23660 steer -7174
23670 steer 15273
23680 steer -1151
23690 steer 1238
23700 steer 0
23710 steer 191
23720 steer -4509
23730 steer -2172
23740 steer 6089
23750 steer -5157
23760 steer 12327
23770 steer 327
23780 steer -2274
23790 steer -9369
23800 steer 22648
23810 steer -2266
23820 steer 0
23830 steer -2254
23840 steer 6270
23850 steer 1177
23860 steer 950
23870 steer 9166
23880 steer 1269
23890 steer 3828
23900 steer 14513
23910 steer 22790
23920 steer 0
24020 steer 237
24030 steer 0
24130 steer -17950
24140 steer -18734
24150 steer -19596
24160 steer -3414
24170 steer 327
24180 steer 0
24400 steer -8900
24410 steer -37492
24420 steer -65536
24430 steer -60393
24440 steer 0
24540 steer -1246
24550 steer 0
24700 steer 1541
24710 steer 0
24750 steer 14081
24760 steer 32143
24770 steer 32623
24780 steer 0
24790 steer 3209
24800 steer 0
24950 steer -3984
24960 steer 0
25300-30320 press right
30760 steer 13974
30770 steer 61011
30780 steer 65536
30790 steer 56075
30800 steer -13836
30810 steer 0
30920 steer 217
30930 steer 0
31050 steer -14758
31070 steer -40646
31080 steer -65536
31250 steer -51686
31260 steer -19254
31270 steer 18567
31280 steer -962
31290 steer 0
31450 steer -402
31460 steer 0
31520 steer -24465
31530 steer -40373
31540 steer -42666
31550 steer -62658
31560 steer -65536
31570 steer -60915
31580 steer -65536
31720 steer -62793
31730 steer -40853
31740 steer 6636
31750 steer 4798
31760 steer 1927
31770 steer 0
31890 steer -14523
31900 steer -35779
31910 steer -53331
31920 steer -65536
31970 steer -63000
31980 steer -10820
31990 steer 0
32230 steer 9081
32240 steer 0
32250 steer 9696
32260 steer 0
32270 steer 6125
32280 steer 0
32320 steer 8440
32330 steer 1070
32340 steer 0
32570 steer -6685
32580 steer 0
33000 steer 1570
33010 steer 0
33140 steer -20214
33150 steer -41537
33160 steer -62178
33190 steer -61869
33200 steer -61209
33210 steer -60895
33220 steer -60673
33230 steer -60442
33250 steer -60106
33260 steer -59898
33280 steer -59671
33330 steer -56795
33340 steer 0
