0-7570 press up
120 steer -13836
130 steer -16183
140 steer -18174
150 steer -20379
160 steer -22030
170 steer -21801
180 steer -22441
190 steer -22512
220 steer -22583
240 steer -23721
250 steer -25356
260 steer -26637
270 steer -27845
280 steer -28699
290 steer -29410
300 steer -29623
320 steer -29694
350 steer -29623
360 steer -29694
520 steer -29623
540 steer -29694
580 steer -29623
600 steer -29694
640 steer -29623
660 steer -29552
670 steer -29339
680 steer -28557
690 steer -28059
700 steer -27632
710 steer -27205
720 steer -26494
730 steer -25925
740 steer -25001
760 steer -23118
770 steer -23081
780 steer -22868
790 steer -22654
800 steer -22512
810 steer -22441
820 steer -22228
840 steer -22156
850 steer -22085
860 steer -22014
970 steer -21943
1040 steer -21730
1050 steer -21232
1060 steer -19952
1070 steer -19027
1080 steer -17463
1100 steer -16965
1110 steer -16894
1150 steer -16823
1190 steer -16894
1230 steer -16823
1250 steer -16894
1300 steer -16823
1340 steer -16894
1350 steer -17250
1360 steer -19170
1370 steer -21161
1380 steer -22725
1390 steer -23792
1400 steer -24645
1410 steer -25499
1420 steer -26210
1430 steer -27490
1440 steer -28557
1450 steer -30974
1460 steer -35881
1470 steer -40433
1480 steer -43775
1490 steer -46833
1500 steer -49393
1510 steer -52308
1520 steer -53375
1530 steer -53944
1540 steer -54157
1560 steer -54086
1570 steer -54015
1600 steer -54228
1610 steer -56149
1620 steer -58566
1630 steer -63544
1640 steer -64677
1920 steer -63047
1930 steer -52877
1940 steer -36948
1960 steer -18174
1970 steer 0
2170 steer -1605
2180 steer -3951
2190 steer -5374
2200 steer -8147
2210 steer -10280
2220 steer -14832
2240 steer -16396
2250 steer -16752
2260 steer -16894
2270 steer -17036
2280 steer -18387
2300 steer -18962
2310 steer -21374
2320 steer -22014
2330 steer -22299
2410 steer -22370
2420 steer -23508
2430 steer -25072
2440 steer -28201
2450 steer -30761
2460 steer -34246
2470 steer -36450
2480 steer -41073
2490 steer -43561
2500 steer -47188
2510 steer -49179
2520 steer -51597
2530 steer -52180
2540 steer -53802
2560 steer -54300
2600 steer -54157
2610 steer -52806
2620 steer -50886
2630 steer -46193
2640 steer -38370
2660 steer -28343
2670 steer -20876
2680 steer -10565
2690 steer -5160
2700 steer 0
2760 steer -680
2770 steer -7436
2780 steer -12129
2790 steer -22868
2800 steer -31828
2820 steer -49892
2840 steer -64895
2860 steer -65536
3210 steer -59918
3220 steer -43135
3230 steer -28414
3240 steer -15330
3250 steer -965
3260 steer 0
3400 steer -6938
3420 steer -24788
3440 steer -34459
3450 steer -39437
3460 steer -44202
3470 steer -45908
3480 steer -47188
3490 steer -46904
3500 steer -41997
3510 steer -26992
3520 steer -11347
3530 steer -2245
3540 steer 0
3830 steer -1889
3840 steer -2387
3890 steer -2885
3910 steer -3454
3930 steer -5303
3940 steer -7294
3950 steer -8858
3960 steer -11276
3970 steer -13694
3980 steer -15472
4000 steer -16396
4010 steer -16752
4020 steer -16894
4050 steer -25061
4060 steer -17321
4080 steer -17890
4090 steer -20180
4100 steer -19312
4120 steer -19667
4130 steer -19810
4140 steer -19881
4150 steer -20450
4170 steer -21169
4180 steer -23455
4190 steer -30501
4200 steer -28912
4210 steer -36587
4220 steer -32966
4240 steer -35963
4250 steer -29821
4320 steer -30489
4340 steer -34032
4370 steer -26858
4390 steer -34032
4480 steer -33105
4490 steer -38145
4500 steer -14166
4510 steer -25199
4530 steer -3471
4540 steer -10067
4550 steer -4989
4560 steer 0
6250 steer -3240
6260 steer -7792
6280 steer -13978
6290 steer -21587
6300 steer -29339
6310 steer -36592
6320 steer -34849
6340 steer -48682
6360 steer -50175
6370 steer -51313
6380 steer -51526
6390 steer -51597
6400 steer -51526
6410 steer -51100
6420 steer -34994
6440 steer -39224
6450 steer -25783
6460 steer -8503
6470 steer 0
7010 steer 1609
7020 steer 7796
7030 steer 12205
7040 steer 16756
7050 steer 24294
7060 steer 29272
7070 steer 38304
7080 steer 45130
7090 steer 56224
7100 steer 65536
7340 steer 49298
7350 steer 30568
7360 steer 25503
7370 steer 13983
7380 steer 2747
7390 steer 0
7440 steer 9897
7450 steer 4880
7460 steer 20027
7480 steer 31761
7490 steer 33497
7500 steer 46846
7510 steer 57028
7520 steer 65536
8290-11640 press up
8550 steer 57931
8560 steer 40366
8570 steer 25930
8580 steer 7654
8590 steer -5347
8660 steer 11207
8670 steer 7929
8680 steer 31889
8690 steer 49586
8710 steer 60135
8720 steer 42233
9170 steer 26499
9180 steer 42428
9200 steer 55726
9210 steer 65536
9300 steer 64047
9310 steer 50891
9330 steer 31121
9340 steer 3387
9360 steer 0
9440 steer 8365
9450 steer 22516
9470 steer 39086
9480 steer 48544
9490 steer 61558
9500 steer 65536
9520 steer 62624
9530 steer 54802
9540 steer 35317
9550 steer 60989
9560 steer 8365
9570 steer 0
9590 steer 9645
9610 steer 0
9680 steer 1467
9690 steer 18676
9710 steer 38304
9720 steer 59638
9740 steer 65536
9820 steer 63549
9830 steer 55797
9840 steer 36170
9850 steer 21521
9860 steer 3529
9880 steer 0
10110 steer -4023
10120 steer -13125
10130 steer -20307
10140 steer -34317
10160 steer -41357
10170 steer -44059
10180 steer -46050
10190 steer -42353
10200 steer -29410
10220 steer -10209
10230 steer 0
10350 steer -2174
10360 steer -5231
10370 steer -7720
10380 steer -13125
10390 steer -21516
10410 steer -31259
10420 steer -36735
10430 steer -35028
10440 steer -26565
10450 steer -7436
10460 steer 0
10580 steer -4876
10590 steer -12698
10600 steer -26468
10610 steer -25925
10630 steer -30832
10640 steer -29552
10650 steer -18174
10660 steer -6511
10670 steer 0
10840 steer -2814
10850 steer -17022
10860 steer -22441
10880 steer -30050
10890 steer -33535
10900 steer -36166
10910 steer -36023
10920 steer -28770
10930 steer -15898
10950 steer 0
11030 steer -7009
11040 steer -20450
11060 steer -38797
11070 steer -54797
11080 steer -64824
11090 steer -65536
11130 steer -64824
11140 steer -50673
11150 steer -30477
11170 steer -16894
11180 steer -2742
11190 steer 0
11210 steer -3169
11230 steer -8076
11240 steer -12698
11250 steer -14903
11260 steer -16681
11270 steer -16965
11330 steer -17036
11340 steer -13267
11350 steer -6867
11360 steer 0
11430 steer -2245
11440 steer -13125
11460 steer -23152
11470 steer -32610
11480 steer -39081
11500 steer -42353
11510 steer -37730
11520 steer -25072
11530 steer -7080
11540 steer 0
