0-4860 press up
830 steer 15761
840 steer 17610
850 steer 19459
860 steer 19885
870 steer 20170
880 steer 20312
980 steer 19956
990 steer 18819
1000 steer 16401
1010 steer 14338
1020 steer 10356
1030 steer 9432
1040 steer 6943
1050 steer 4240
1060 steer 2391
1070 steer 0
1150 steer -8290
1160 steer 0
1310 steer 4880
1320 steer 10427
1330 steer 13058
1340 steer 15405
1350 steer 15832
1360 steer 15334
1370 steer 13201
1380 steer 5520
1390 steer 0
1510 steer 1325
1520 steer 5947
1530 steer 9645
1540 steer 11138
1550 steer 11636
1560 steer 11138
1570 steer 8436
1580 steer 2036
1590 steer 0
1700 steer 5480
1710 steer 2107
1720 steer 8792
1730 steer 12774
1740 steer 16756
1750 steer 18392
1760 steer 18534
1770 steer 17823
1780 steer 13556
1790 steer 8720
1800 steer 3600
1810 steer 0
2320 steer 1680
2340 steer 0
2500 steer 732
2510 steer 0
2550 steer 3743
2560 steer 9218
2570 steer 11992
2580 steer 11281
2590 steer 8649
2600 steer 1751
2610 steer 0
2750 steer 6756
2760 steer 0
2870 steer 4346
2880 steer 0
3340 steer -751
3350 steer -1320
3360 steer -2316
3380 steer -2814
3390 steer -3311
3400 steer -4023
3410 steer -4947
3420 steer -8360
3430 steer -11561
3440 steer -18103
3450 steer -22939
3460 steer -29766
3470 steer -34246
3480 steer -42353
3490 steer -46122
3500 steer -49748
3510 steer -55082
3520 steer -58709
3530 steer -64184
3540 steer -65536
3850 steer -63829
3860 steer -54513
3870 steer -33890
3880 steer -19454
3890 steer -7649
3900 steer 0
3920 steer -6936
3930 steer 0
3980 steer 2140
3990 steer 14978
4000 steer 24081
4010 steer 42001
4020 steer 52740
4030 steer 65536
4240 steer 62464
4250 steer 65536
